row_num,final_label,confidence,rationale
7040,HARASS,高,"包含催收/威胁关键词"
7041,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7042,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7043,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7044,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7045,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7046,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7047,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7048,TRANSACTION,高,"快递/物流服务通知"
7049,HARASS,高,"包含催收/威胁关键词"
7050,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7051,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7052,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7053,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7054,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7055,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7056,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7057,AD,高,"包含多个广告特征"
7058,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7059,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7060,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7061,AD,高,"产品营销广告"
7062,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7063,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7064,HARASS,高,"包含催收/威胁关键词"
7065,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7066,AD,中,"医疗推广信息"
7067,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7068,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7069,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7070,HARASS,高,"匹配催收模式"
7071,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7072,NEEDS_REVIEW,中,"服务评价邀请，边界模糊"
7073,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7074,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7075,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7076,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7077,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7078,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7079,NEEDS_REVIEW,高,"天气预报服务信息"
7080,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7081,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7082,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7083,NEEDS_REVIEW,中,"工作/业务通知，需人工判断"
7084,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7085,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7086,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7087,NEEDS_REVIEW,高,"政府/公益信息"
7088,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7089,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7090,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7091,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7092,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7093,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7094,NEEDS_REVIEW,高,"天气预报服务信息"
7095,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7096,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7097,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7098,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7099,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7100,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7101,HARASS,高,"包含催收/威胁关键词"
7102,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7103,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7104,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7105,AD,中,"运营商营销推广"
7106,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7107,HARASS,高,"包含催收/威胁关键词"
7108,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7109,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7110,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7111,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7112,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7113,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7114,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7115,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7116,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7117,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7118,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7119,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7120,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7121,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7122,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7123,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7124,NEEDS_REVIEW,高,"天气预报服务信息"
7125,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7126,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7127,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7128,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7129,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7130,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7131,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7132,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7133,AD,中,"运营商营销推广"
7134,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7135,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7136,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7137,AD,中,"运营商营销推广"
7138,TRANSACTION,高,"保险/金融服务通知"
7139,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7140,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7141,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7142,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7143,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7144,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7145,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7146,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7147,AD,中,"医疗推广信息"
7148,AD,中,"运营商营销推广"
7149,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7150,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7151,NEEDS_REVIEW,中,"工作/业务通知，需人工判断"
7152,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7153,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7154,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7155,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7156,TRANSACTION,高,"保险/金融服务通知"
7157,NEEDS_REVIEW,高,"天气预报服务信息"
7158,TRANSACTION,高,"保险/金融服务通知"
7159,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7160,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7161,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7162,AD,高,"贷款产品推广广告"
7163,TRANSACTION,高,"保险/金融服务通知"
7164,AD,中,"运营商营销推广"
7165,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7166,TRANSACTION,高,"快递/物流服务通知"
7167,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7168,AD,中,"运营商营销推广"
7169,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7170,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7171,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7172,NEEDS_REVIEW,高,"天气预报服务信息"
7173,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7174,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7175,AD,中,"运营商营销推广"
7176,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7177,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7178,HARASS,高,"包含催收/威胁关键词"
7179,TRANSACTION,高,"快递/物流服务通知"
7180,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7181,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7182,AD,中,"运营商营销推广"
7183,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7184,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7185,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7186,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7187,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7188,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7189,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7190,NEEDS_REVIEW,高,"天气预报服务信息"
7191,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7192,AD,中,"运营商营销推广"
7193,TRANSACTION,高,"快递/物流服务通知"
7194,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7195,TRANSACTION,高,"保险/金融服务通知"
7196,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7197,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7198,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7199,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7200,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7201,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7202,AD,中,"医疗推广信息"
7203,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7204,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7205,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7206,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7207,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7208,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7209,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7210,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7211,AD,中,"医疗推广信息"
7212,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7213,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7214,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7215,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7216,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7217,AD,高,"包含多个广告特征"
7218,AD,高,"包含多个广告特征"
7219,AD,中,"医疗推广信息"
7220,NEEDS_REVIEW,中,"工作/业务通知，需人工判断"
7221,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7222,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7223,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7224,TRANSACTION,高,"快递/物流服务通知"
7225,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7226,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7227,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7228,NEEDS_REVIEW,高,"政府/公益信息"
7229,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7230,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7231,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7232,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7233,TRANSACTION,高,"快递/物流服务通知"
7234,TRANSACTION,高,"快递/物流服务通知"
7235,AD,高,"包含多个广告特征"
7236,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7237,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7238,TRANSACTION,高,"快递/物流服务通知"
7239,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7240,TRANSACTION,高,"保险/金融服务通知"
7241,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7242,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7243,AD,中,"运营商营销推广"
7244,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7245,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7246,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7247,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7248,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7249,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7250,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7251,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7252,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7253,NEEDS_REVIEW,高,"天气预报服务信息"
7254,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7255,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7256,TRANSACTION,高,"快递/物流服务通知"
7257,NEEDS_REVIEW,高,"天气预报服务信息"
7258,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7259,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7260,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7261,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7262,HARASS,高,"包含催收/威胁关键词"
7263,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7264,NEEDS_REVIEW,高,"政府/公益信息"
7265,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7266,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7267,TRANSACTION,高,"快递/物流服务通知"
7268,TRANSACTION,高,"快递/物流服务通知"
7269,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7270,TRANSACTION,高,"快递/物流服务通知"
7271,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7272,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7273,AD,高,"包含多个广告特征"
7274,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7275,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7276,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7277,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7278,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7279,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7280,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7281,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7282,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7283,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7284,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7285,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7286,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7287,NEEDS_REVIEW,高,"天气预报服务信息"
7288,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7289,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7290,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7291,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7292,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7293,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7294,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7295,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7296,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7297,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7298,AD,高,"贷款产品推广广告"
7299,NEEDS_REVIEW,中,"工作/业务通知，需人工判断"
7300,TRANSACTION,高,"快递/物流服务通知"
7301,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7302,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7303,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7304,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7305,AD,中,"运营商营销推广"
7306,AD,中,"运营商营销推广"
7307,AD,中,"运营商营销推广"
7308,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7309,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7310,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7311,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7312,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7313,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7314,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7315,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7316,AD,中,"运营商营销推广"
7317,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7318,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7319,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7320,AD,中,"医疗推广信息"
7321,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7322,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7323,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7324,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7325,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7326,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7327,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7328,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7329,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7330,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7331,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7332,AD,高,"包含多个广告特征"
7333,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7334,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7335,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7336,AD,中,"运营商营销推广"
7337,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7338,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7339,AD,高,"贷款产品推广广告"
7340,NEEDS_REVIEW,高,"政府/公益信息"
7341,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7342,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7343,TRANSACTION,高,"快递/物流服务通知"
7344,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7345,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7346,NEEDS_REVIEW,高,"天气预报服务信息"
7347,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7348,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7349,TRANSACTION,高,"保险/金融服务通知"
7350,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7351,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7352,TRANSACTION,高,"快递/物流服务通知"
7353,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7354,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7355,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7356,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7357,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7358,NEEDS_REVIEW,高,"天气预报服务信息"
7359,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7360,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7361,NEEDS_REVIEW,中,"工作/业务通知，需人工判断"
7362,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7363,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7364,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7365,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7366,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7367,HARASS,高,"匹配催收模式"
7368,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7369,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7370,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7371,AD,中,"运营商营销推广"
7372,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7373,HARASS,高,"包含催收/威胁关键词"
7374,AD,中,"运营商营销推广"
7375,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7376,AD,中,"运营商营销推广"
7377,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7378,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7379,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7380,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7381,HARASS,高,"匹配催收模式"
7382,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7383,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7384,AD,中,"运营商营销推广"
7385,NEEDS_REVIEW,高,"天气预报服务信息"
7386,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7387,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7388,TRANSACTION,高,"快递/物流服务通知"
7389,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7390,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7391,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7392,TRANSACTION,高,"快递/物流服务通知"
7393,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7394,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7395,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7396,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7397,AD,高,"产品营销广告"
7398,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7399,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7400,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7401,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7402,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7403,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7404,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7405,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7406,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7407,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7408,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7409,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7410,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7411,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7412,AD,中,"运营商营销推广"
7413,TRANSACTION,高,"快递/物流服务通知"
7414,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7415,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7416,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7417,NEEDS_REVIEW,高,"天气预报服务信息"
7418,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7419,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7420,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7421,TRANSACTION,高,"快递/物流服务通知"
7422,NEEDS_REVIEW,高,"天气预报服务信息"
7423,NEEDS_REVIEW,高,"天气预报服务信息"
7424,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7425,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7426,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7427,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7428,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7429,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7430,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7431,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7432,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7433,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7434,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7435,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7436,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7437,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7438,AD,高,"包含多个广告特征"
7439,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7440,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7441,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7442,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7443,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7444,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7445,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7446,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7447,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7448,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7449,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7450,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7451,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7452,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7453,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7454,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7455,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7456,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7457,AD,中,"运营商营销推广"
7458,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7459,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7460,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7461,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7462,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7463,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7464,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7465,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7466,AD,中,"运营商营销推广"
7467,NEEDS_REVIEW,高,"政府/公益信息"
7468,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7469,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7470,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7471,TRANSACTION,高,"快递/物流服务通知"
7472,AD,中,"运营商营销推广"
7473,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7474,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7475,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7476,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7477,NEEDS_REVIEW,高,"天气预报服务信息"
7478,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7479,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
