id,text,language,source,prior_label,suggested_label,suggest_reason,label,annotator,template_group,notes,pack_role
zh_01622,"急用钱，要融资怎么办？携手银行,为您解决资金难题：信用貸款，无低押，无擔保，月利1分1起。详询：13683436429袁经理【平安信贷】",zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,cb9895ab499c,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01634,尊敬客户您好！上海同花顺每日公布一只内线好股，日总收 益不低于6％利润！网址：www.148333.com验户：ths密：666,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,2ae3aa091a34,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01658,好消息！www.328282.com同花顺娱乐城真人在线赌博；百家乐，皇冠体彩，时时彩，六合彩投注，注册开户即送28元，百万提款五分钟到帐。,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,f4785ec38643,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01695,短线股：今天早盘带学员以15元左右买入《300223北京君正》明天有望大涨，请关注 勿追买！金股热线：18102672178【国富咨询】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,c9de4642d79c,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01747,本公司对外提供各行业正规机打(国税，普通增值发票），保真，点低，可网查。验后付款。电话；13161861609打扰请谅解，支票兑现，谢谢,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,9cc4a6c1437a,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01753,助企业发展，解决流动困难等问题，合作不成，无需费用。北京国融通达公司申经理：01058620212  18701005505【国融通达】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,d35c5cc48fae,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01764,"尊敬会员：提供2013年湖北特 岗教师与农村义务教 育教师稳 妥资 源，错过我们，再等一年，可后付,腾 讯号： 61540928【考务网】",zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,10ee412167ef,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01765,华坤基金与其合作伙伴今日尾盘成功带学员共同注入的【300223北京君正】明日将做高抛出，关注勿追。合作专线:400-6989972【华坤】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,9230b190c97e,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01781,特大消息！2013您还在为资金烦恼吗？我行专业提供无抵压无担保信用贷窾，最高的额度，最低的利息，最简便的手续，名额有限:66000366,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,4074101e5510,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01847,"午盘带学员买入[223北京君正]明日我司主力拉升!切勿追高买入!T+1操作,前一百名来电可免费盘中验证参与:4006210728【万顺私募】",zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,913e94796917,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01868,"权威操作2013年六月公路水运 考,前原,题+答,案，零基础,通过无忧,加Q891023358机不可失,不加必定后悔!【思博达教育】",zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,dba70b383a4c,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01875,淘彩娱乐城www.15599.com 网上真钱博彩，开户即送58彩金.体育 .港彩.时时彩.真人游戏24小时娱乐不打烊.存取款3分钟即时到帐,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,36e7f0ae4d4f,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01901,"公司今天带学员买入300223北京君正,明天冲高出货,请重点关注!如需操作请来电咨询:020-29182180杨成老师(容维创富)",zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,232b25ec8ece,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01911,成都平安信用贷款为您解决资金困难，依托平安集团优势，无需任何房产作抵，无需他人作保，您的借款专家：罗经理13980903932【平安银行】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,5324995a7c51,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01928,"kk娱乐城(www.kki998.com):真人百家乐,老虎机,双体育平台,提款5分钟到帐,首存送30%彩金.娱乐不打烊!让您享受澳门之旅!",zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,3fb2a49e9e12,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_01939,经营短期周转，月1.5起，3~6个月。银行，年7起。5~30年。直向金融。张经理 15618036640 陆家嘴 浦东南路,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,aac8c58c4c44,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02021,有房产车辆急用钱？短期应急，当天下款！银行贷款5日下款，贷款中的房可按现市值满成再贷！理财年收益12详询李强406998628【中鼎智德】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,68bbd0480293,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02060,澳门金沙：真人百家乐六合彩48.5倍体育彩票等，天天返水1信誉保障，即存即送，玩家首选，登入，www.308833.com更多惊喜,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,beb287b70a08,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02100,"股民融资咨询，无需抵押为您原有资金放大2-5倍，账户由您自己操作我公司不参与盈亏。利率低。详询13625710335[霖肯投资,罗经理]",zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,fcf35205047d,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02114,公司有发票代开，国地税发票，建材，住宿，商业，租赁发票，服务业发票等。电话13662629185钱生。【代发短信18026916611】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,5dbc31fe960f,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02134,"晟汇：贺昨天建仓601588北辰实业,今天现已冲高获利11％，请内部客户准备运行出仓.下午建仓专4006689812金 老 师【晟汇投 资】",zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,845e60d51129,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02136,贺周四带学员建【北辰实业】周五拉停板，周五带学员封仓【中远航运】该股定成为明日之星，请全国散户共同见证！热线4000778663【阳盈基金】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,00fe469a9b2c,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02175,你好！我公司代理商业，建材，广告，服务业等发票。验后付款。需要联系：135 1053 1898林经理  如有打扰，敬请谅解,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,ca9e8a549721,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02215,昨日建仓《601588北辰实业》今日强势涨停获利出局，实力见证！下午建仓周末超短线黑马金股！详询：0731-88299550〈阳光私募〉,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,f1fa8bdf4177,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02218,今15元建【300223】明主力进入必涨5！我司做庄控股，今买明卖，稳定收益！切勿错失赚钱最佳良机，内线电4006330658【广福基金】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,160d394b97db,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02224,链家资讯；消费.贷月利可做到0.5经营无上限.循环类贷.款可过.桥垫.资 如有任何资.金需.求随时联系15811558117孙珊【金融部】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,d46c961e5455,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02230,您还在因为资金问题而烦恼吗？本公司提供专业贷款简单快捷。当天可放款1-100万，电话15337270275，请保留此信息以备用。,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,c3169a313283,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02248,贺昨日建【北辰实业】今早成功拉7个点并一举冲上涨停，说到做到！午盘将斥资2亿额度打造周一必涨停金股！建仓内线4006322658【金源财经】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,73f70eb2fbdd,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02278,“现贷派”无担保个人贷款，0担保，最低50万，最长5年，1天放款，立即申请：http://xdp.l.cn 【渣打银行】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,820e6007f09a,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02313,澳门神话赌场欢迎您！网上真人博彩娱乐，百家乐，温州牌九，体育等，注册即送体验金38元，24小时在线存提5分钟到账，www.98887.com,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,b148e4a83599,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02385,昨带学员建[000060中金岭南]今获利5以上，我司做庄控股，今买明卖稳定盈利！午市继续布局，预约内线020-22929868【鸿大理财】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,3123f4e403fb,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02420,好信息，我处可以免抵押免担保，息低至0.8-1.5前期无任何费用(10万--300万）贷款有意请电15521319907李生,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,362692093bc4,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02433,"今天带学员以3.47元左右买入《600428中远航运》周一早盘有望大涨,请关注勿追买!咨询电话18122150303【金丰投资】",zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,2a12c805ea6f,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02437,真人真钱斗地主、牛牛、扎金花等火爆游戏尽在中华棋牌网，每天三场游戏比赛奖金5888元，资金兑换5分钟到帐，详情登入www.zh444.com,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,4f32f39f54fa,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02501,"双色球 第2014036期实战9+3专家推荐:红球01,08,12,14,22,23,24,26,32；蓝球01,04,07。上述内容仅供参考，不保证中奖。双色球自选回“S#投注号码*倍数”（投注号码为6个红球1个蓝球，多注用#隔开，最大为5注）。帮助回H。本期截止时间为19:23，22:00后回复购买下期。【中国移动和包彩票】",zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,deafd6e700d5,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02512,本公司拥有雄厚的资金诚寻好项目（可执行资金先行）合作前期无费用北京凯瑞成国际商务顾问有限公司刘经理13031165251有意请来电【凯瑞成】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,73a3b16153d5,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02561,【深圳便民资讯】：红本房、按揭房货款月息仅0.6，信用货款月息9厘。速度快，流水少。信用不好都可操作。详询：汤生15899761738,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,44f2216c1cfa,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02566,专业为绍兴地区提供信用贷款，无需抵押担保，无任何贷前费用，最快2天放款；另代办信用卡业务。详询陈经理13626758657[绍兴易信],zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,ab00eb3e0bf8,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02580,有房产/车辆急用钱？短期应急，当日下款！银行贷款5日批贷，已有贷款房可按新的市值7成至满成二次贷款！详询赵雪4006625998【华夏永泰】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,aac1058682aa,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02624,代办：运输货运公司、汽车维修企业的交通道路运输经营许可证；考证：维修工、质检员；办理POS机申请业务。垂询0769-23329262【信使】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,a1a8423a17cb,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02626,午盘带客户锁仓【000060中金岭南】明早主力必拉7个点以上！请散户关注勿追，明日午盘建仓下档金股，建仓内线4006322658【金源财经】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,21ebbc9533ab,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02631,急用钱找平安！平安产险助您获取银行无抵押贷 款，最快一天下款！询陆经理15280050371如打扰请谅解。资金不得用于股市等领域【平安银行】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,7034463190e5,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02643,你好！我公司代理，商业建材，广告服务业等发票。用后付款。需要来电：136 325 66616周晓慧  如有打扰，敬请谅解。谢谢,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,a031dfd879cb,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02664,"我司今日布局（300223北京君正），明强势拉升敬请关注勿追高,如需提前布局快进快出请电:400-002-0867[银达基金]",zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,32c74b84cde7,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02671,双色球红球上期开出12、25号，形成13-24之间断码，观察之后中出的情况可以看到，在接下来的三期内，均开出了红球18号和28号，提示在接下来的第057－059期的三期内，可重点关注红球18、28号，看更多荐号信息请点击：http://t.jssjb.net/fc,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,914200e9b1ec,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02674,华夏学员午盘今日建仓【300223北京君正】明日盘中必将拉高5以上，可验证！加盟不怕没钱赚；预约内线：020-61059778【华夏基金】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,de4ca8faae46,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02679,硕士学历学位直招班，补录5名，专科即可申硕，学签协议不过退费，可落户北京！另高升专，专升本0.5-1年取证.详询15300257686刘老师,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,4c56edaa101f,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02724,想知道他人的通 话和短\信吗?只要提\供他的号码就可听到他通 话和短信.询:18701749995 何总,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,a489d5bf636d,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02742,借钱不难！银行推出信用贷、抵押贷、按揭房（不结清）再贷款，手续简便、最快当天放款。不成功无费用。咨询电话：028-66003939【快融】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,8e85dcd666e7,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02756,贷款额度紧，申请要趁早！平安易贷险助您从银行获取无抵押贷款，月入3000即可，最快1天放款，详询10100000或回复Y【中国平安】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,03ee69bf70ff,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02792,专业代办汽车违章，年检，异地委托业务，免费提供违章查询服务，诚信服务电话18042425678   0571-85123360,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,f374d4d44885,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02800,尊敬的客户：地标融资代理机构专业从事企业和个人到银行融资代理业务，银行利息6厘左右，融资成功后收取1.5服务费。025-84651257,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,d144ac5fee19,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02805,提供2013年全国公路水运工程试验检测人员；考前稳妥资源；高分包过，加QQ; 87340944,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,d585e0735c08,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02825,今日午盘带学员买入[601588北辰实业]明必做高拉 升!今买明卖主力护盘，机构合作稳定赢利!参与内线:020-22929868[鸿大理财],zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,c4555f70a16f,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02842,您好；代开增值，普通，服务，建筑，运输，广告等单据，点数低联系人杨15000199208,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,f6961ee5b5ec,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02871,"(大赢家娱乐城)体育赛事 ,真人娱乐,广东快乐十分,六合彩，时时彩等投注平台,开户送彩金,神秘宝马等你开回家网址www.dyj33.com",zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,73c293896940,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02912,今日午盘带学员以15.7左右介入【300223北京君正】明日将炫目拉升，与庄同步共襄盛举！咨询专线：18070269415【赢富投 资】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,0434ec0df4cb,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02932,急用钱找易贷：额度高手续简单最快一天放款！车贷\房贷\企业、个人无抵 押信用贷 款最高可做一千万银行利率.尹生13711078760【惠通】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,60f434855cf2,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02938,本公司长期办理各种发票，联系电话:13810019936,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,edc54cc2fb67,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02942,【视频】怪女求的哥动手帮忙泄欲 http://go2d.cn/z/v8f8fUfb  （有效查看内容请切换cmwap访问）,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,0b0b7a94967c,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_02983,全球经济复苏，股市进入全面上涨阶段，个股表现精彩绝伦，关注今天建仓北京君正300223，明日拉升出货，热线：020 62738001 宝盛,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,5963606b199b,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03017,今日午盘带客户建仓【601588北辰实业】明早必拉7个点，关注勿追，明日将斥资2亿打造周末金股，提前预约建仓4006322658【金源财经】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,7f14350adc2e,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03028,铁岭正规贷丨款，无担保，无抵押贷丨款，2-5个工作日放款，无贷前费用，利息1分6起，欢迎来电咨询：18341048882  【天顺祥传媒】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,cd226510b913,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03102,内幕消息：今天公布私幕巨资拉升股票【中远航运 600428】详情请登陆www.336569.com 查看【中银国际】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,cd5cbeabfa17,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03131,本公司可代开全国：商品，广告，服务，住宿，餐饮，增值等等正规發票。注：也代收增值。咨询电话：18201881521刘经理如有打扰请谅解！,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,4e9f290ed544,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03133,想知道他人的通\话和短信吗?只要提\供他的号码就可听到对方通\话和对方短信.询:18279510555 何总,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,8c62cda19770,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03140,今日带学员买入【北京君正300223】明日有望大涨，重点关注勿追！午盘布局下支金股，咨询电话：4006985859【富亿投资】【银河投资】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,039bf57ba4c3,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03146,黄金动力功能内裤中国第一裤！提高男性肾动力促进二次发育！根治前列腺疾病等诚招各市县独代，投资十五万年利二百万有稳赚方案15810762666,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,592913a6150c,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03156,上海大智慧每天公布一只内线好股，日总收益不低于5利润！网址：www.048333.com验户：048密：333【大智慧】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,7177913d3a18,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03164,贺昨日带学员建【中金岭南】已精彩表现！午盘带学员建【北京君正】该股定成为明日之星，请全国散户共同见证，热线：4006099665【富盈基金】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,9c216219e730,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03188,广州貣款，好借好还，再借不难，门槛低，额度高，轻松帮你解决。详询：13609604495刘经理,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,c983da13e6b6,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03200,昨天带学员在8.99元左右买入000060中金岭南，两天获利5；下午布将局另一挡金股咨询电话：18070269498【金丰投资】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,fd7414fb4c91,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03213,今日带学员建【300223北京君正】明早盘拉高抛出，为了公司和客户共同盈利，明午盘继续建仓个股。合作专线0752-8475391【鑫光投资】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,dab8367aab92,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03215,需（票）。找13817239230  李欣,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,ba32db4916dc,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03217,您好：距离本月抽奖还有一周，现回复A加入联通彩信俱乐部（5元/月，本月免费）转发彩信即可赢取4999元现金和话费，询09916124248,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,0de007f67b70,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03251,昨天带学员建仓的《中金岭南》现获利出货午盘将要建仓3元左右借壳上市重组概念股，即有望连续涨停详询电话:18122150303【金丰投资】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,b594fee0025e,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03268,"正规银行小额贷 款,无需抵 押,最快三天放款.抵 押贷 款,利息低,额度可循环使用，随借随还.详情请致电13249164477",zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,f550e94500af,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03286,13年二-<建>vip助考零基础照样过，可验证再付镄，稳，最后机会。qq:2286466696，tel:13161118207如打扰请谅解！,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,ab6d6ff580a8,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03347,急用钱找平安！平安产险助您获取银行无抵押贷 款，最快一天下款！询郭经理15606023579如打扰请谅解。资金不得用于股市等领域【平安银行】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,06a682a6b860,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03349,今日带学员建仓【300223北京君正】明日我司开盘拉高6个点以上抛出，明日午盘继续建仓个股。合作专线：0752-8475103【国泰基金】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,db6d8a90dc81,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03390,高起本，专起本，北京班，多个专业，不误工作，包通过，国家承认本科学历学位，限额补录中，联系15330058116张老师,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,ace55f9e602c,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03436,贺昨建【中金岭南000060】现已精彩表现，说到做到，实力已见证！马上布局下档经典老鼠仓，散户仓位预留专线：4000855518【亿源基金】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,1cfb8e2e5471,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03469,"你好，本公司有多余的发票均可代开，,价格优惠，如有需要或咨询请联系13927460621黄先生",zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,af37db5ca7cb,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03493,赌具揭秘隐形眼睛，遥控麻将机，牌九，骰子等高科技牌具，来人可现场演示，以防上当受骗，慈溪慈百路152号13606888827【慈溪小东麻将】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,5cab65bb8936,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03506,贺昨建【时代万恒】现已拉停板，说到做到，今日指导学员建【天地源】该股将成为明日之星，请全国散户共同见证！热线4006547800【南易基金】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,0c9f7b344ca3,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03550,资讯，现办理专用增值票，酒店 ，会议 ，劳务， 广告，建筑工程，设备租凭，办公用品，钢材等普通票。如需请联系：13987628892 吴生,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,9b3cddf763c2,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03552,惊！高考作文竟有如此秘密，三小时可提十分，6月2日现场揭秘！高考前最后最有效一搏！电话5668388,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,05532e790abb,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
zh_03559,今日午盘带学员以9.00左右介入【000060中金岭南】明日将炫目拉升，与庄同步共襄盛举！咨询专线：15350277099【赢富投 资】,zh,gitcode_zh_sms_8a104,HARASS,HARASS,freeze_resample_from_labeled,,,84fedddc1f14,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
