id,text,language,source,binary_label,suggested_label,suggest_reason,label,annotator,template_group,notes
zh_pilot_0597,语音信箱提醒您： 北京的18910951760在10月20日20时04分给您来电并留言，拨打 1259950033 免费收听完整留言。,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,241867cf0dba,
zh_pilot_0598,温馨提示；本公司长期优惠代开国/地税票据，专业房屋租赁，服务业，建筑业，商业等各行业(税票），电；13809053586王小姐，谢谢咨询！,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,f2298c05d547,
zh_pilot_0599,（沧州沃活动二）各位联通沃友，上午好！您的流量如果达到500M以上，有机会获得2000元礼品，达到300M以上，有机会获得1000元礼品；发送短信3G到10655317报名参与抽奖吧！手机看电视哪里看？如何省钱呢？用WAP方式登陆燕赵视界tv.inhe.net，观看视频不收流量费。,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,15a4662a28e0,
zh_pilot_0600,"敦煌公务卡尊享兰州联通""分期零费率，加赠话费或流量""购机优惠，三星S4等多款机型套餐任您选，办理请询18693136077【兰州银行】",zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,11da6d58d661,
zh_pilot_0601,你好，建行推出的个人与企业信誉贷5-200万，无需担~保，放款前无费用，需求者请联系：15000482225李经理,zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,dc0f92c8e117,
zh_pilot_0602,紧邻地铁6号线、朝阳北路，55-89平绝版通透小户型，样板间升级巨献，周末抽奖家电礼包等你来，【金地格林格林】4000303650[房讯通],zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,ba23959a95d1,
zh_pilot_0603,28万起【天鹅湖HOLI公馆】精装拎包入住！70年产权任意购！还有5折房大抽奖！热线4000728809,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,980a432ee2f3,
zh_pilot_0604,【优听西安】陕西地区优秀的本土化手机电台，可以通过网络方式播放电台节目，给你带来全新的广播品质。点击链接下载体验：http://189.io/javynn,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,e62a21b2320c,
zh_pilot_0605,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mh9/zVZMC,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,acba29da0882,
zh_pilot_0606,顶级信誉葡京国际娱乐城网址：12551255.com首存赠送30线上游戏有足彩、六合采、时时彩、百家乐、股票等，欢迎阁下光临！,zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,edff312cd3ff,
zh_pilot_0607,想知道他人的通\话和短信吗?只要提\供他的号码就可听到对方通\话和对方短信.询:18279510555 何总,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,8c62cda19770,
zh_pilot_0608,你好，本公司有多余的增值税，商品销售和地税相关面发票均可代开，价格优惠，如有需要或咨询请联系13751155769陈先生,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,876ac53638e3,
zh_pilot_0609,"【盛大网络】重置密码,请输入您的验证码:261800,回复0000屏蔽短信,盛大游戏。",zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,b8ed103f8ace,
zh_pilot_0610,澳门网上娱乐城：真人百家乐，足球投注，时时彩，港彩1：48，股票T+0，免费试玩，首次充值即送30彩金，网址：www.d5525.com,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,ec0a8e0f4659,
zh_pilot_0611,乐享无线城市，五月好运好礼领航！新用户成功注册就抽奖，老朋友幸运号码赢好运。辽宁无线城市诚邀新友、旧交一起来把精彩好礼抱回家！详情点击：http://shenyang.wap.wxcs.cn,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,513ee26f0c81,
zh_pilot_0612,城东CBD核心【红星紫郡】，公园中的纯板式高端住宅，全功能户型南北通透，超大面宽，超高得房率。VIP会员启动招募！6198888【红星地产】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,2f33427220bc,
zh_pilot_0613,Google 帐户 star930721@gmail.com: 密码已更改。请参阅 google.com/password,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,0477438ebcbe,
zh_pilot_0614,"5月26日志邦厨柜庆祝15周年大庆，届时“总部领导亲临放价，总部直供价普惠上海”。我们在光大酒店期待您共赴“盛宴”。报名凭短信进门就送精美礼品、并优先享受“0元拍卖”权。现场订单即可免费砸金蛋，更有机会享受最高4999元免单大|奖，中|奖率100；报名电话：18721004186,志邦小朱",zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,973a4370810b,
zh_pilot_0615,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgG/PX3z0,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,ca88947f04e5,
zh_pilot_0616,中考签约【单科速提40分】15天攻克薄弱科目，20天集训核心考点，15天掌握必考题型，外语/省实验名师授课★高效提分56632233【博大】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,41c0e556406e,
zh_pilot_0617,您尾号7544卡6日20:31网上银行支出299.10元。【工商银行】,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,229cefc3084e,
zh_pilot_0618,4 套餐外短信/彩信费：0.30元,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,6ff76191d995,
zh_pilot_0619,人贩因小孩聪明卖不出去，将其与石头装包溺死(图)，详情点击：http://m.zj.com/uni/news/?cid=27&did=925184,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,7eb0104ec7a1,
zh_pilot_0620,您账户9068于09月25日12:45网上支付人民币34.00。限时特惠9块9全国包邮 e95555.cn/99。[招商银行],zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,00d28c0b3bd4,
zh_pilot_0621,"到美国生宝宝，给孩子一个世界舞台。美国美之宝月子中心中国预定电话：18801818292,4007205868 林女士 网址：www.us-meizhibao.com【澄海投资】",zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,58c7ca09a879,
zh_pilot_0622,新华快讯：浙江省高级人民法院今对张辉、张高平叔侄冤案作出国家赔偿决定，支付每人国家赔偿金110.57万元。详见 www.xhqm.cn,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,91fc597b8ea9,
zh_pilot_0623,(7968)嘀嘀打车验证码 .【嘀嘀打车】,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,d5f5803b9f6f,
zh_pilot_0624,【招行惠报】10月前至凯迪拉克4S店分期置换XTS，享招行特供价29.99万，首付8.99万起，还享1年免息！询84271357[招商银行],zh,gitcode_zh_sms_8a104,0,AD,merchant-promo,,,7a71c46ae266,
zh_pilot_0625,【尚学堂】温馨提示:距中考还剩34天，中考名师全日制帮您圈定核心考点，压题冲刺，快速提分！详询：400-040-7797,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,ec409abe9b57,
zh_pilot_0626,"""请回复序号:",zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,97838a88b3a9,
zh_pilot_0627,【猎聘网】猎聘秘书台:您22:04未接到猎头刘金山(ID号:LT1045800)的来电15012567807，您可回电或登录网站联系。,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,55bfc253d923,
zh_pilot_0628,贵阳中心教育大盘。大川集团登陆贵阳，白金城一期【剑桥郡】63-111平米户户超大赠送。低首付低门槛，详询8203333,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,50c56949ea66,
zh_pilot_0629,【支付宝】你的支付宝发生1950.00元的交易，校验码：723102，打死都不能告诉别人哦！唯一热线95188,zh,gitcode_zh_sms_8a104,0,TRANSACTION,hard-txn-signal-over-promo-footer,,,551f87e8d0eb,
zh_pilot_0630,"【买4G就上www.10010.com】""",zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,deb98cee1e4a,
zh_pilot_0631,我行5月21日起发售“丁香花理财”产品，期限46/140/232/381天，预期年化收益率4.05/4.8/4.95/5.3，最低5万起购。额度有限，售完为止。询：分行65596928、65596988、65596975、天府支行65333212、武侯支行61515833、成华支行62302578、温江支行82729908、双流支行62580051。【成都哈尔滨银行】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,38c86f89af2e,
zh_pilot_0632,明日520 示爱秘籍网上热传-图[新华]-中国移动冲浪助手:http://go.10086.cn/nd/mdF/nwbos,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,962f79d59076,
zh_pilot_0633,【联通热门应用推荐】疯狂斗地主(赢奖)――网络真人对战斗地主，体验秒杀对方的快感！免费下载:http://wostore.cn/I3IRFn,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,036d47b605e6,
zh_pilot_0634,温馨提示：截至05月20日18时，您当月套餐内语音通话分钟数已用尽，超出部分将按0.15元/分钟收费。登录联通网上营业厅www.10010.com，查询、交费、充值、方便又实惠!,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,f51d0dcdceab,
zh_pilot_0635,今日我机构午盘携资金带领客户介入300223北京君正，明日再拉升，预计再收益5以上。全国合作建仓热线：4000287198【博瑞信息】,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,12a2e6bbd62d,
zh_pilot_0636,移动微博调查:你最喜欢哪个话题？A黄金价格走势，B戛纳电影节，C毕业季，回复参与抽奖，礼品详情http://139url.cn/9jef6g,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,c2b1778d8ecc,
zh_pilot_0637,[139邮箱]邮件：[领奖通知]中国移动免费赠您50条短信，回复A立即领取，或登录mail.10086.cn使用，精彩短信专题，还可定时发送,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,99c026e21047,
zh_pilot_0638,舜大财富广场得风水地段藏风聚气！规划医院偕同候清江财水一脉，金水相生庇佑商业财源滚滚！月付2400元即享旺铺，富养三代62179999,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,1a362f88bfac,
zh_pilot_0639,微信可以用语音发短信，挺简单的，推荐你用一下。下载地址: http://weixin.qq.com/m ，记得安装后加我的微信号: linying1993,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,94015c60051f,
zh_pilot_0640,【minicute米乔专卖店】亲宝贝已签收啦，24小时内确认收货，20字+五分好评截图联系客服，即送3元现金（支付宝给你哦），赶快行动吧！,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,74c80c8287a1,
zh_pilot_0641,"【买4G就上www.10010.com】""",zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,deb98cee1e4a,
zh_pilot_0642,【招商证券】财富早间版：7月CPI同比涨2.3%基本符合市场预期；俄乌关系缓和美股出现强劲反弹。指数以整体强势震荡方式消化前期获利盘，量价关系配合较好，预计短期回调即将结束有望再起升势。低吸券商、消费、高铁、国企改革等优质品种并持股待涨。投资建议仅供参考。,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,bb9508df0f12,
zh_pilot_0643,BMW用户您好：凡5月25日/26日在武汉中达江宝办理车险用户，均可获赠价值5000元大礼包并可参加抽奖赢BMW自行车，惊喜不断，大 奖等着您！18627899715【武汉中达江宝】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,807805f5226d,
zh_pilot_0644,尊敬的会员，尚品三周年店庆感恩回馈再延一天至21日24点！优惠继续、热力不减！赶快登陆shangpin.com尊享不容错过的精彩![尚品网],zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,572978294e6c,
zh_pilot_0645,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mh9/AU899,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,acba29da0882,
zh_pilot_0646,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mh5/GsrFM,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,acba29da0882,
zh_pilot_0647,"""尊敬的全球通客户，您2014年03月份话费328.85元，其中：",zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,c5f5873741af,
zh_pilot_0648,"三年第一次,千纸鹤男装品牌团.就在聚划算21日十点开跳!2.8折起!现金/风扇/空调大奖纷呈!等你哦!http://t.cn/zHwznl8",zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,48efaa871bf3,
zh_pilot_0649,【北京公共卫生热线】9月20日是全国爱牙日。今年爱牙日的主题是：健康每一天 从爱牙开始。号召居民养成良好的口腔卫生习惯，定期检查防治牙病。,zh,gitcode_zh_sms_8a104,0,AD,merchant-promo,,,951e453c25da,
zh_pilot_0650,【南航】尊敬的陈广大，您乘坐的CZ6128航班登机口已确定，登机口为：33。登机口变更请留意机场服务信息。,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,533fb491610e,
zh_pilot_0651,【手机软件推荐：天下趣闻】一只绵羊跳下悬崖身亡，1500只绵羊随后从同一处悬崖跳下。这是2013年3月发生在土耳其东部城市盖瓦什的一件新鲜事，想知道为什么吗？天下趣闻为你展示出乎意料的世界！点击下载 http://139url.cn/98r6hc,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,6cbbcffa125b,
zh_pilot_0652,您尾号7544卡2日19:06网上银行支出164元。【工商银行】,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,9a47bdda1a12,
zh_pilot_0653,故障机房:新蓝汛兆维-联通 新蓝汛兆维-BGP .现象:蓝汛割接取消.详情:原定于5月13日 00:00至5月13日 01:00的蓝汛CCP/CCC割接取消，更改时间另行通知，请知悉。【奇虎科技】,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,7a13ce6eef40,
zh_pilot_0654,您尾号4118的信用卡24日12:48网上交易人民币430.00元。10元抢购超值名品 t.cn/8FQv9oD 。[招商银行],zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,7114ff6c337d,
zh_pilot_0655,乐享无线城市，五月好运好礼领航！新用户成功注册就抽奖，老朋友幸运号码赢好运。辽宁无线城市诚邀新友、旧交一起来把精彩好礼抱回家！详情点击：http://shenyang.wap.wxcs.cn,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,513ee26f0c81,
zh_pilot_0656,现在买11选5中奖额外送彩金，单注最高奖金580元，别错过！ http://518.qq.com/p?105,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,866eb37c7448,
zh_pilot_0657,让苏州大开眼界！九龙仓碧堤半岛销售中心今日震撼公开。英格兰豪华之旅同期启幕，开门红包来即送。一线湖岸别墅、洋房65988888【九龙仓】,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,59672d5e1678,
zh_pilot_0658,你好！本公司可代开各种税票（用票后付款）需要请联系：13967898093刘先生,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,761b02537193,
zh_pilot_0659,开盘热销人气爆棚！现紧急加推！地铁旁88㎡三居，近100得房率，实验二小招生在即，抢到即赚到!到访有礼! 57223005,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,bf2984866d4f,
zh_pilot_0660,丽江酒吧摆千万“艳遇佛”引游客疯狂膜拜，网友争议炸开锅http://180.3gbc.cn/?a=139341,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,93e46ffe93f3,
zh_pilot_0661,都坊娱乐城www.3811.com网上真钱博彩，开户即送彩金，体育`彩票`百家乐等游戏，真人游戏24小时不打烊，存取款3分钟即时到帐。,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,bacf3d7947ee,
zh_pilot_0662,【京东】国庆神券来袭，全品类1000-50，进口牛奶199-100，更多神券等你抢，登陆 jd.com/PgG7J2 ，回复TD退订,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,9ff009ce7d82,
zh_pilot_0663,"您好：我司可代开房屋租赁,国地通用,增值税等票据(用后付款)咨询电话13816822224张会计 如有打扰尽请谅解！",zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,63355b39df85,
zh_pilot_0664,开盘热销人气爆棚！现紧急加推！地铁旁88平三居，近100得房率，实验二小招生在即，抢到即赚到!到访有礼!57222674,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,18b7b584ff79,
zh_pilot_0665,【手机软件推荐：天下趣闻】一只绵羊跳下悬崖身亡，1500只绵羊随后从同一处悬崖跳下。这是2013年3月发生在土耳其东部城市盖瓦什的一件新鲜事，想知道为什么吗？天下趣闻为你展示出乎意料的世界！点击下载 http://139url.cn/98r6hc,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,6cbbcffa125b,
zh_pilot_0666,移动微博调查:你最喜欢哪个话题？A黄金价格走势，B戛纳电影节，C毕业季，回复参与抽奖，礼品详情http://139url.cn/9jef6g,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,c2b1778d8ecc,
zh_pilot_0667,60天速提120分！重点校名师1 对1剖析失分点，薄弱点、必考点、方法习惯核心突破，针对性解决学习问题27058807【才智】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,024013bcf7a5,
zh_pilot_0668,移动微博调查:你最喜欢哪个话题？A黄金价格走势，B戛纳电影节，C毕业季，回复参与抽奖，礼品详情http://139url.cn/9jef6g,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,c2b1778d8ecc,
zh_pilot_0669,"青岛地区正规银，行无抵压，信誉代款，手续简单，放款快捷，无代前费用，1-50万，费用最低至0,75详情咨询齐经理13165157963",zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,bd22b5335f7b,
zh_pilot_0670,"下班挤公交,??刷微博,????iPhone又没电了!??幸亏买了个移动电源，真不错，随时随地爱机充电。??最棒的是，这电源电量可以充5次iPhone，??真是太逆天了。刚才又去看了一下，??他们家搞【520活动】，今天只要159元包邮！??我可是408元买的啊！限时抢购 http://t.cn/zHZu5p9",zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,f3b3ffa267b9,
zh_pilot_0671,【滴滴打车】(2137)滴滴打车验证码,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,79de7f9e621f,
zh_pilot_0672,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgx/14X6rt,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,ca88947f04e5,
zh_pilot_0673,乔丹中和店、银河店换季大甩卖，全场商品59元起，4月13日至21日，莫失良机！望新老会员前来选购，电话:8450707/8470707,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,9066ed84f561,
zh_pilot_0674,【阿里旅行·去啊】01-11 21:50大连机场--飞-23:15首都国际机场T2降东方航空MU2311， 订单40919487398已出票，陈广大(票号：781-2482717907)。请提前2小时到达机场办理登机。卖家服务电话：010-52284222，阿里旅行·去啊热线：400-1688-688。【重要提醒】为了您的资金安全，如您收到任何退改签、航班变动短信或电话，请联系淘宝卖家核实。,zh,gitcode_zh_sms_8a104,0,AD,merchant-promo,,,328fd45403aa,
zh_pilot_0675,圣象地板5月26日举行专场团购惠，厂价直供并砸金蛋100中奖，我们坚持品质与环保，圣象是您无忧选择6428686【新余圣象地板】,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,50122e3f50e7,
zh_pilot_0676,"尊敬的客户：目前您名下尾号为6494的信用卡，其对应账户美元额度调至5,000。工银信用卡【工商银行】",zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,f666baaac656,
zh_pilot_0677,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,TRANSACTION,account/order/auth/logistics-result,,,7df64b8e94cb,
zh_pilot_0678,找工作有奖拿，还能挣工分？拨打“12582”找工作登简历、回复“地区+岗位”搜索岗位，挣工分同时可抽取100元电子券，累积工分可兑话费手机！详询12582,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,0876e876b38d,
zh_pilot_0679,"晟汇：贺上周五建仓600428中远航运,今天现冲高获利9％，请内部客户准备运行出仓.下午建仓专线4006689812金 老 师【晟汇投 资】",zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,a57bf23da1f1,
zh_pilot_0680,建鑫●金海岸C区：离一中更近一步！22#26#95㎡，看江大三房，24日早9点，全城狂欢大抽奖，人人有机会6315666【建鑫地产】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,ce0c2905bf17,
zh_pilot_0681,【招商证券】财富收盘版：如近期短信提示市场整体表现为反复震荡格局，盘中回调为低吸金融地产、消费、国企改革等优质品种提供了机会。仅供参考。,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,2e373ba01a97,
zh_pilot_0682,韩国完美“男神”玄彬5月4日广州浪漫约会SHOW，4月26日前拨打1258070彩铃专线即有机会获得680元档见面会门票2张！打进即刻抽奖！凭此短信在华厦大酒店总票房或国际体育演义中心购票，每购一张980元或两张480元门票，即送玄彬限量版明信片一套，数量有限，先到先得。中国移动,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,2ea48bbf50ab,
zh_pilot_0683,好消息！www.328282.com同花顺娱乐城真人在线赌博；百家乐，皇冠体彩，时时彩，六合彩投注，注册开户即送28元，百万提款五分钟到帐。,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,f4785ec38643,
zh_pilot_0684,还在担心骚扰电话，隐私泄漏么？让“360手机安全卫士”为你保驾护航吧，一键式安全扫描，手机加速，为您带来全方位隐私保护，让手机卸掉重担，运转如飞！亲，联通用户免流量费下载哟！下载地址：       http://hao.hb165.com/i/1/ahLOBqap,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,e0efd08c9f7f,
zh_pilot_0685,"""截止当前，您的WCDMA(3G)-66元基本套餐A的3G语音50分钟,已使用40分钟,剩余10分钟;3G套餐内流量307200KB,已使用41637KB,剩余265563KB;国内短信240条,已使用6条,剩余234条;可视电话10分钟,已使用0分钟,剩余10分钟;M值6M,已使用0M,剩余6M;T值10T,已使用0T,剩余10T;通信费用请以帐详单为准。",zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,ed8a19167e3d,
zh_pilot_0686,现在买11选5中奖额外送彩金，单注最高奖金580元，别错过！ http://518.qq.com/p?105,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,866eb37c7448,
zh_pilot_0687,百安居山东路店6小时盛宴隆重开启，瓷砖1元木门99元知名品牌主材现有活动基础上再打9折，仅限5.24一天，询85806611【百安居】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,02d3167810dd,
zh_pilot_0688,2013最给力的“发短信、夺宝箱”活动开始啦！回复1-5000000之间任一数字即可参与夺宝，笔记本电脑、数码相机、话费等大奖等您挖，每月1000份奖品等您拿，发个短信试试运气吧。回复字母JP或数字0了解奖品清单！无信息费，短信资费按标准资费收取。,zh,gitcode_zh_sms_8a104,1,TRANSACTION,account/order/auth/logistics-result,,,ead90a613b42,
zh_pilot_0689,特聘香港皇家泰格，打造浮梁一流物管，高清实时彩色摄像安保系统、人车分流、精装入户大堂购房优惠29999元询2600888【金品黄龙湾】,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,2e2ad7b71d31,
zh_pilot_0690,尊敬的姜燕北，2013年10万元存活期只有350元利息，买成现金增利货币基金却能挣4320元收益，足足相差12倍（银河数据）！4月27日七日年化收益率4.895%，4月29日15点前通过直销买入还可享受五一小长假收益。申赎无费用，投资需谨慎【华夏基金】,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,eec9610129ed,
zh_pilot_0691,温馨提示；本公司长期优惠代开国/地税票据，专业房屋租赁，服务业，建筑业，商业等各行业(税票），电；13809053586王小姐，谢谢咨询！,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,f2298c05d547,
zh_pilot_0692,"Hong先生，您好!汇款路线如下：收款人名称: HONG HOUJUN 多币种*储蓄帐戶号码: 003-97189631041 *港币／美元／加元／澳元／坡元／纽元／日元／英镑／瑞郎收款人銀行名称: Standard Chartered Bank (HK) Ltd收款人銀行地址: 388 Kwun Tong Road, Kwun Tong, Hong KongSwift Code: SCBLHKHHXXX",zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,f86518fcaae7,
zh_pilot_0693,移动微博调查:你最喜欢哪个话题？A黄金价格走势，B戛纳电影节，C毕业季，回复参与抽奖，礼品详情http://139url.cn/9jef6g,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,c2b1778d8ecc,
zh_pilot_0694,在城心繁华处，私享双水岸静谧生活。【映月清水湾】90—140平米双景观新品火爆热销中！详询87190777,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,31e0a4ba28b4,
zh_pilot_0695,真人真钱斗地主、牛牛、扎金花等火爆游戏尽在中华棋牌网，每天三场游戏比赛奖金5888元，资金兑换5分钟到帐，详情登入www.zh444.com,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,4f32f39f54fa,
zh_pilot_0696,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,TRANSACTION,account/order/auth/logistics-result,,,7df64b8e94cb,
zh_pilot_0697,恭喜您被浙江卫视《中国梦想秀》栏目组抽选为场外幸运用户，荣获梦想基金和苹果笔记本电脑。请登入www.mxxbn.com领取，验证码5188,zh,gitcode_zh_sms_8a104,1,TRANSACTION,account/order/auth/logistics-result,,,7930dbbc205a,
zh_pilot_0698,路虎、金条，都是你的!西北黄金实盘大赛开赛啦!第一名即可赢取路虎揽胜极光，另有金条等各种好礼等你拿，详情回复“8”或询18667106855,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,61b898ae30b1,
zh_pilot_0699,学区房！送装修！浔阳核心！会自动降温的房子【正阳阁】清凉上市，1000减50000VIP火爆办理中13979274685【满庭春】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,88458cf25f03,
zh_pilot_0700,5月17一19日王野高仕富士达电动车三大厂商联合出击，万人空巷抢3天旧车最低折1000以旧换新798西北大操场8303855【王野电动车】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,1e7c3f8a1979,
zh_pilot_0701,探秘中国唯一核武器生产单位[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mf4/T9BsR,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,f2f5d251f5a9,
