id,text,language,source,uci_binary,suggested_label,suggest_reason,label,annotator,template_group,notes
uci_pilot_0365,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,dfa141e2aaa6,
uci_pilot_0366,Hey we can go jazz power yoga hip hop kb and yogasana,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,97e9ce970683,
uci_pilot_0367,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,aef9292e5cb2,
uci_pilot_0368,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,9381a9e8f059,
uci_pilot_0369,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,c1b6af48bf8c,
uci_pilot_0370,May i call You later Pls,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,077dea72a5a9,
uci_pilot_0371,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,3f2a8eb59232,
uci_pilot_0372,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,e81eff5ee06d,
uci_pilot_0373,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,f39f9e2ca541,
uci_pilot_0374,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,e32956f58af0,
uci_pilot_0375,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,355f789ee495,
uci_pilot_0376,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,en,uci_sms_spam_collection_v1,ham,AD,merchant-or-subscription-promo,,,a0ef90b29e4d,
uci_pilot_0377,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,c17f45a1ebbb,
uci_pilot_0378,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,9e8cf5f74e37,
uci_pilot_0379,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,80d8949873a4,
uci_pilot_0380,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,2267205aa831,
uci_pilot_0381,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,8aa3ed6ea6f8,
uci_pilot_0382,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,24c7bf803a10,
uci_pilot_0383,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,594374457344,
uci_pilot_0384,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,44c99b6947a1,
uci_pilot_0385,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,7fc5861ec750,
uci_pilot_0386,"Geeeee ... Your internet is really bad today, eh ?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,e7f991e6b288,
uci_pilot_0387,"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,5ec349cd9c74,
uci_pilot_0388,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,dfee5f3aea90,
uci_pilot_0389,I not free today i haf 2 pick my parents up tonite...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,ca89932ac5c5,
uci_pilot_0390,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,4608d0ab9f63,
uci_pilot_0391,"""EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.""",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,e34e6e4a5e29,
uci_pilot_0392,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,eca9d8a0d507,
uci_pilot_0393,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,9e8cf5f74e37,
uci_pilot_0394,Jesus christ bitch I'm trying to give you drugs answer your fucking phone,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,dfcfb81dae09,
uci_pilot_0395,Is ur lecture over?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,4cfc18ded158,
uci_pilot_0396,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,03f1a7d1d366,
uci_pilot_0397,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,1e14fa1179d7,
uci_pilot_0398,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL",en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,b9dc40bb1627,
uci_pilot_0399,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,a87bb2d10795,
uci_pilot_0400,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,22d1bedc7a06,
uci_pilot_0401,True dear..i sat to pray evening and felt so.so i sms'd you in some time...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,8c3a2da843b8,
uci_pilot_0402,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,be719f437845,
uci_pilot_0403,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,5a9221b56f72,
uci_pilot_0404,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,a9108aef8c30,
uci_pilot_0405,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,4608d0ab9f63,
uci_pilot_0406,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,83d233915711,
uci_pilot_0407,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,80204a8f2287,
uci_pilot_0408,Thank you princess! You are so sexy...,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,50fba9987675,
uci_pilot_0409,"""Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtbraindancea comp.ofstuff on aphexs ;abel,u hav2hear it!c u sn xxxx""",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,82cf4dafc3c7,
uci_pilot_0410,Where can download clear movies. Dvd copies.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,7e6f6c9b9131,
uci_pilot_0411,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-social-engineering-pattern,,,71cf69ab3731,
uci_pilot_0412,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,e78f1325269f,
uci_pilot_0413,Thanks for your subscription to Ringtone UK your mobile will be charged £5/month Please confirm by replying YES or NO. If you reply NO you will not be charged,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,64eb90fa4da1,
uci_pilot_0414,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,c7f86eef320f,
uci_pilot_0415,This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-social-engineering-pattern,,,51542efe4033,
uci_pilot_0416,Yeah my usual guy's out of town but there're definitely people around I know,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,2d522815d417,
uci_pilot_0417,Oi when you gonna ring,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,0edf474897e1,
uci_pilot_0418,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,en,uci_sms_spam_collection_v1,spam,TRANSACTION,account/order/auth/logistics-result,,,eeb8cb15d707,
uci_pilot_0419,Yeah do! Don‘t stand to close tho- you‘ll catch something!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,336994e977c7,
uci_pilot_0420,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,4390d6674346,
uci_pilot_0421,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,c53f3112eccc,
uci_pilot_0422,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,eedcb588d9de,
uci_pilot_0423,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,85bb67524ffd,
uci_pilot_0424,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,2a3988af97e1,
uci_pilot_0425,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,27de2ab8e4c0,
uci_pilot_0426,K k pa Had your lunch aha.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,522a582e3193,
uci_pilot_0427,say thanks2.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,b43af1f8a6ac,
uci_pilot_0428,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,b7acb67e30ce,
uci_pilot_0429,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,0de513b60c46,
uci_pilot_0430,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,267028321885,
uci_pilot_0431,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,a897a8152f5e,
uci_pilot_0432,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,en,uci_sms_spam_collection_v1,spam,AD,spam-link-promo-candidate,,,617b108c87d1,
uci_pilot_0433,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,b1f7de3e026b,
uci_pilot_0434,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,3772332d3caf,
uci_pilot_0435,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,4c3a2ed5bb64,
uci_pilot_0436,Thank you princess! I want to see your nice juicy booty...,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,fb98f0e670d4,
uci_pilot_0437,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,b07e0e9f31f5,
uci_pilot_0438,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,ba48639a2115,
uci_pilot_0439,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+),en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,730240f0aa0b,
uci_pilot_0440,"This is the 2nd time we have tried 2 contact u. U have won the £750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-social-engineering-pattern,,,7e959529ca51,
uci_pilot_0441,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,f39f9e2ca541,
uci_pilot_0442,"Well, I meant as opposed to my drunken night of before",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,bda09f60fb28,
uci_pilot_0443,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,33de1040600c,
uci_pilot_0444,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,en,uci_sms_spam_collection_v1,spam,AD,spam-link-promo-candidate,,,058e03b042f8,
uci_pilot_0445,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,d253885b9d18,
uci_pilot_0446,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,df258a4bb926,
uci_pilot_0447,Going to join tomorrow.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,e018e6e6028d,
uci_pilot_0448,Wife.how she knew the time of murder exactly,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,b2e75c4d3231,
uci_pilot_0449,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,0deaa58880d9,
uci_pilot_0450,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,52a519c70eea,
uci_pilot_0451,"What will we do in the shower, baby?",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,6ccfe7d60cd1,
uci_pilot_0452,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,bcd6cc37ffac,
uci_pilot_0453,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,866bcb0aad3c,
uci_pilot_0454,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,622a906653be,
uci_pilot_0455,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",en,uci_sms_spam_collection_v1,ham,AD,merchant-or-subscription-promo,,,befe8df454c1,
uci_pilot_0456,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,3226803a244c,
uci_pilot_0457,Do you like shaking your booty on the dance floor?,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,011b8e48106e,
uci_pilot_0458,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,730240f0aa0b,
uci_pilot_0459,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep!",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,37d9d770c645,
uci_pilot_0460,They just talking thats it de. They wont any other.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,9de9f33f53e7,
uci_pilot_0461,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,4a2896cbf7e5,
uci_pilot_0462,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,15648ab2edb9,
uci_pilot_0463,"""Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx""",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,56a5c0f364bd,
uci_pilot_0464,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,cc780a50040b,
uci_pilot_0465,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,bcd6cc37ffac,
uci_pilot_0466,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,98abae5d1717,
uci_pilot_0467,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,4b4e07cffb3b,
uci_pilot_0468,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,5035db335d3e,
uci_pilot_0469,FreeMsg>FAV XMAS TONES!Reply REAL,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,67fea081cf16,
uci_pilot_0470,Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx,en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,338d46877876,
uci_pilot_0471,"""Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.""",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,972d9246635b,
uci_pilot_0472,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,0a8760ee9804,
uci_pilot_0473,How are you holding up?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,27bc2c16274c,
uci_pilot_0474,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,en,uci_sms_spam_collection_v1,spam,AD,spam-link-promo-candidate,,,f493b07ba28d,
uci_pilot_0475,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,c68a8c1e1313,
uci_pilot_0476,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,bbebf9577083,
uci_pilot_0477,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,c7d597d4fbad,
uci_pilot_0478,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,en,uci_sms_spam_collection_v1,spam,TRANSACTION,account/order/auth/logistics-result,,,eeb8cb15d707,
uci_pilot_0479,Pls accept me for one day. Or am begging you change the number.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,3431754219c9,
uci_pilot_0480,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,7bb720c5aa3e,
