id,text,language,source,binary_label,suggest_reason,label,annotator,template_group,notes
zh_09379,"今天带学员入(300223北京君正)明日拉绝对精彩,关注勿追!合作双赢才是硬道理!预约明日午盘布入内线0752-8465346【柏乐基金】",zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,c8a21b944c36,惠丰基金+带客300223+拉绝对精彩
zh_09380,您好，【MF8149杭州-北京】延误。预计起飞时间上午00:05，由于航空公司会随时调整，建议您按照原值机时间前往机场办理值机手续。。实时了解航班动态请点击 http://m.ctrip.com/m/c86 下载携程旅行客户端。【携程网】如需屏蔽，回复0000,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,009eacfa16a1,携程航班延误通知
zh_09381,流量短信提醒默认按周发送，您将在每周一和每月第一天收到短信提醒。您可直接回复ATTX更改为按天提醒，或回复QXTX取消短信提醒功能。,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,1082e4ad5c30,流量提醒设置说明
zh_09382,【滴滴打车】您的实时用车订单已被司机取消，如有异议，您可投诉或联系客服400-000-1999 .,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,baf27f65db53,滴滴打车订单取消通知
zh_09383,绿宸万华城京南第二机场区三百万平大盘，巴士直达4号线，全能商业双公园双会所抢占空港经济最佳机会3期6500元起4000303366[房讯通],zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,6247b0ad7b41,房产大盘促销
zh_09384,行情来了，操盘手最新高端实盘指导，加Q群：237445542，盘前提示潜力股，盘中实盘指导；把握实时热点，学炒股方法，免费体验【益盟操盘手】,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,13ba29124026,益盟操盘手+实盘指导+Q群+免费体验
zh_09385,您尾号7544卡14日10:32工商银行收入149.60元。【工商银行】,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,82d5df6d74be,银行收入通知
zh_09386,周日开盘：浦东中环，东郊版块，欧式风格，临河风水【纯独栋】限时1200万起，超低折扣等您来揭晓：【售楼处】15821177320【健熙】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,7e645722e93d,别墅房产开盘促销
zh_09387,自考专科、本科，多个专业，保证毕业，入学签协议，不过全额退费！国家教育部永久查询，后期补录预报从速。详询18710185476葛老师,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,d82485030382,自考+13683211677
zh_09388,[必备软件]软件名称：联通手机营业厅运行平台：安卓软件介绍：联通手机营业厅，动动手指，话费、流量、手机上网记录随时随地全知道。下载地址：http://js.kk3g.net/isoft/s/softdetail.aspx?sid=4897。[江苏联通],zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,AD,,0b75f2535315,联通手机营业厅推广
zh_09390,步行5分钟就能“血拼”【坝上街环球中心】核心地段，商圈林立，轨交上盖，90-140平精装公馆周末贵宾优惠63836666【世纪众凯】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,af007879dc44,商铺投资促销
zh_09391,【顺丰速运】您有宁波市寄来快件208057619965预计2小时内派送，偏远需加时，如疑请电13391611113。退订回复CC,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,980e135d5cfe,顺丰快件派送通知
zh_09392,您好；代开增值，普通，服务，建筑，运输，广告等单据，点数低联系人杨15000199208,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,f6961ee5b5ec,代开发票灰产服务
zh_09393,您尾号1984的信用卡于12月12日14:51消费8100.00元，需分期请拨4007207888按2或400820878/待续【浦发银行】,zh,gitcode_zh_sms_8a104,0,merchant-promo,TRANSACTION,,26dde9e48299,浦发信用卡消费通知
zh_09394,爆！爆！爆！开盘火爆热销！首占城心湖畔.顶级真豪宅【中茂岱湖城】120﹣205平米，错过后悔！28729999【房产网】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,929bd3f2a163,中茂岱湖城+28729999
zh_09395,【携程】布丁酒店79元团购价，住遍全国，就是这么任性！ http://t.ctrip.cn/a1j1Js 回T退订,zh,gitcode_zh_sms_8a104,0,merchant-promo,AD,,b9559894108c,携程酒店团购促销
zh_09396,天然艺墅请你做农场主！你摘菜我买单！5月26日1039电台主播带你体验田园时光，当天起买艺墅即得400斤有机蔬菜！报名热线6536777,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,930b8bf239c9,房地产田园体验促销
zh_09397,尊敬的客户：您已成功充话费100元。推荐您前往 p.10086.cn/d1 下载和包客户端体验便捷充话费，或在MM、豌豆荚等应用市场搜索“和包”下载【中国移动和包】,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,9eef6588eb2a,移动充值成功通知
zh_09398,诚邀您申请银联尊尚白金分期信用卡，审核通过即有机会获得150000元高额度，该卡月消费（除取现、分期等）满300元可自动分6期偿还，每期费率0.75%，便捷理财更轻松。首年免年费，当年消费满8万元且满20次免次年800元年费。当日内回复#SQFQK#6申请[招商银行],zh,gitcode_zh_sms_8a104,0,merchant-promo,AD,,d1c2b0fefdf0,招行白金分期信用卡促销
zh_09399,本人承担。0551-62799412万律师,zh,gitcode_zh_sms_8a104,1,spam-unclear,NEEDS_REVIEW,,501286579ac0,律师服务/个人承担
zh_09400,广电用户：25日中华路岛内价广场疯抢创维50寸3DLED补贴价3998元，购4K极清或高清一体机送千元豪礼，询8650335【创维集团】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,e1ab6d7e84bf,创维电视补贴促销
zh_09401,【国美在线】会员您好，您账户1*9中还剩余47积分，有积分就是任性，点 t.cn/RzSJzr3 下单可以直接抵现金，退订回T,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,a16bf8b0e72c,国美在线积分通知
zh_09403,【北五环 现房墅王】2300亩湿地公园内，410-520平米，全石材英伦手工建筑，国际顶级设计师匠心之作。品鉴预约：4000858776,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,9545c2d84d9b,别墅房产促销
zh_09404,【当当网】您的订单已由海外环球配送，如有疑问致电[王顺][15301019102]，投诉电话：01058103802回复TD退订,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,4b25e0dfeb3a,当当网物流通知
zh_09405,【流量提醒】您好！截至14年09月13日16时42分，您本月已使用移动数据流量155.71MB，套餐内流量剩余104.29MB。中国移动,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,7e51d6b1e52f,流量使用提醒
zh_09406,人生三大事，房子车子和铺子！闽南最大室内主题乐园，携手刘谦，打造中国迪士尼。独立街铺88万起【世茂御龙湾】68222222【世茂地产】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,379f24913507,世茂御龙湾+88万起+68222222
zh_09407,"双色球 第2014084期开奖号码:01,06,09,10,13,25:08。双色球自选回“S#投注号码*倍数”（投注号码为6个红球1个蓝球，多注用#隔开，最大为5注），回复HS获取更多双色球帮助信息。其他彩种帮助信息回复“H+彩种代码”，如回HD获取大乐透帮助信息。【中国移动和包彩票】",zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,3cfd4377a3d8,移动手机彩票+双色球
zh_09408,"曲靖快讯:5月24日劳动用工招聘洽谈会在市就业中心(麒麟花园旁)举办,欢迎用工单位和求职人员免费入场参加招聘求职,咨询电话3290352。",zh,gitcode_zh_sms_8a104,1,spam-unclear,NEEDS_REVIEW,,0cf5c1caffb3,曲靖招聘会通知
zh_09410,【支付宝】您有793.00元退款，预计款项会在11月30日 23:59前退回到您尾号1407的招商银行卡。若超时未收到，请联系银行。,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,d7a36ae0f6bf,支付宝退款通知
zh_09411,【结构化理财，还看招证“一触即发”】我司现正限量发售结构化理财产品：一触即发4期，5期将于5月22日起限量发售！挂钩股指，多空市场随您选；期限灵活风险低，自有资金来参与。预期年化收益最高可达6.8，5万起参与。详询您的服务人员或咨询电话：62057993 投资须谨慎，预期收益率仅供投资者参考。－招商京安外【招商证券】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,f0133b7caa84,招证结构化理财产品促销
zh_09413,"5000=3万？不是不可能！江北标杆新城香溢紫郡80-133平精装,地铁盘68万起，购房最高3万优惠还有千元大礼58600088【金陵信息】",zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,c2ed73107364,房产低首付促销
zh_09415,您的中康国际酒店88元糯米券800027601611，有效期至2014/03/31。无需预约，商家电话：010-85859999。【糯米网】,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,87c723a044ad,糯米券有效期通知
zh_09416,"987953(微信支付验证码,请勿泄露),您于11:17使用尾号4118的招商银行卡发起交易590.00元【财付通】",zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,2880a2b10247,验证码
zh_09418,【支付宝】(2/2)到的短信校验码】,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,811b923d25be,支付宝验证码
zh_09419,【招商证券】财富早间版：我国六月份规模以上工业企业利润总额同比增17.9%；上市公司财报低于预期美股下挫。主板指数突破后继续呈现强势格局，关注优质品种轮动操作机会。可适当配置业绩优良，未来具备一定成长性的沙隆达A、浙江龙盛。投资建议仅供参考。,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,6cea394434a5,证券资讯
zh_09421,产城一体化加速，商业价值升温！精装酒店式公寓，55-110㎡总价85万起，2万享9折优惠最后2天，敬请把握4006333550【绿地启航社】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,680dede7e015,酒店式公寓促销
zh_09422,尊敬的客户，您申请的“预付费预存返费活动”本月预存分月返还话费金额为20元，已注入您的账户，可用于正常通信使用。请您关注账户余额变化。,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,d51f70050696,移动预存返费话费注入
zh_09423,万科-御龙山，盛启烟台尊荣。拥芝罘莱山双核城心之大荣，纳法式园林三山一湖之大美，转身繁华，出入优雅。尊荣专线6718888,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,df19fae5158d,万科御龙山房产促销
zh_09424,今日带学员建【300223北京君正】该股我司明日将强势拉伸出货，我们的战略怎样你明早盘亲自验证！4006166826“富融基金”,zh,gitcode_zh_sms_8a104,1,spam-unclear,FRAUD,,1bb54296e8bd,假股票指导诱导
zh_09425,实得5999元内部价买龙湖学区3房!大学城中央墅区洋房【花漫庭】开.盘在即，还靠商街地铁！办卡最后2天！接待至22点65621111【龙湖】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,448249f8f357,龙湖楼盘广告
zh_09427,【石碣8号酒吧】今晚邀请CCTV-3《向幸福出发》，江苏综艺频道《都来爱梦》火辣肚皮舞者晓菲小姐与你相约。热线：86011133紫檀酒店旁,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,d58c78f52c5b,酒吧演出促销
zh_09428,【一茶一坐】您的手机会员验证码为115196，验证码有效期5分钟。,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,2efa639cacf0,一茶一坐验证码
zh_09429,汶川五年回眸:可乐男孩成老板[人民]-中国移动冲浪助手:http://go.10086.cn/nd/m1i/gDCip,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,adeadeebfcae,标题党新闻推送
zh_09430,本周我校名师坐镇定向解决：小学生分析能力差、做题慢；初高中填空选择丢分多、压轴题无思路；初高三考前精准冲刺。免报名费27059673【校讯】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,26e58bc995b1,学科辅导培训促销
zh_09431,枫丹白露2期枫景湾全新户型低首付置业计划开启，两房9万起、三房14万起、四房18万起，送2年车位使用。国贸接待点看房接送67288888,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,3a8c801e0f23,房产低首付置业促销
zh_09432,我给您发了一条留言，拨打 1259950011 可立即收听完整留言。（留言时间06月25日21时42分）,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,b98590d98632,语音留言通知
zh_09434,丽江酒吧摆千万“艳遇佛”引游客疯狂膜拜，网友争议炸开锅http://180.3gbc.cn/?a=139341,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,93e46ffe93f3,丽江酒吧新闻+冲浪推送
zh_09436,12日（周日）下午14:30北京奥运会形象总设计师易茗亲临【香檀一号】，150-200平精装大宅开盘在即，邀您共赏7928888【邀】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,de92822485fe,房产开盘活动促销
zh_09437,你好！本公司可代开各种税票（用票后付款）需要请联系：13967898093刘先生,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,761b02537193,代开发票
zh_09438,王律师专业在看守所，监狱，受理放人业务，【监外执行，保外就医】事成后付款，详询；18577811956,zh,gitcode_zh_sms_8a104,1,merchant-promo,HARASS,,1fb2fa6790a2,律师放人业务招揽
zh_09439,360fangdao#：我正在使用360手机卫士防盗功能，能帮我找回被盗手机，推荐你也使用：http://shouji.360.cn,zh,gitcode_zh_sms_8a104,0,normal-unclear,AD,,ae7b198c391b,360手机防盗推荐
zh_09440,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,FRAUD,,7df64b8e94cb,假冒移动官方+iPhone5抽奖+http://v1x.cn/V2X
zh_09441,尊敬的业主：【鑫风尚装饰】公司将在五月开展大型样板房优惠活动，如有意向请致电82352808咨询详情；祝您周末愉快！【鑫风尚装饰】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,1dde1d445826,装修样板房优惠活动
zh_09442,50天快速移民，50万欧买房获葡萄牙绿卡，免费留学、养老、高福利！可免费考察。20万全家移民澳洲，周六官方讲座4006815006澳际,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,68bb7a8c15cb,移民中介推销广告
zh_09443,财富收盘版：市场盘中脉冲式反弹并未得到成交量配合，故指数呈冲高回落再度下探之势，建议密切关注上证2040点附近支撑。仅供参考。【招商证券】,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,afd5b86dc66d,证券收盘分析
zh_09444,"【众信旅游】11.28四国联游阿联酋6日,乘快艇出海捉蟹,住沙漠五星度假村,游F1主题乐园,享运河酒店自助餐,有意回H　,退订回T",zh,gitcode_zh_sms_8a104,0,normal-unclear,AD,,ab8e965c3093,众信旅游联游促销
zh_09445,"本机构今日带客户15.67元买进300223北京君正,明天将巨资拉升,切勿追高.详情请电合作电话:020-29068889【国金投资】",zh,gitcode_zh_sms_8a104,1,spam-unclear,FRAUD,,dc708afc7402,假内幕股票诱导
zh_09446,想在短时间内学好外语吗？请个外/教吧！一对一授课，月均仅需千余元，一步到位学好外语！学不会不收费！详询8608776【哈迪森】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,fb57755de441,外语培训广告
zh_09447,【北京招行】招商银行已为您开放专享产品“朝朝盈”，1分钱起购，7*24小时赎回，资金0秒到账，12月1日年化收益率4.165%，下载手机银行购买http://e95555.cn/uNmNUA[东四环刘方舟18611928223],zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,AD,,2b75891abc61,招行朝朝盈理财产品推广
zh_09448,今15元建【300223】明主力进入必涨5！我司做庄控股，今买明卖，稳定收益！切勿错失赚钱最佳良机，内线电4006330658【广福基金】,zh,gitcode_zh_sms_8a104,1,spam-unclear,FRAUD,,160d394b97db,假股票指导诱导
zh_09449,您好，这是我的号码15305564946，姓李，手机有华为C8813，三星i739，您可以在网上看看，现在买的很好的，是存790元补159元就可以了，里面有790元话费,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,NEEDS_REVIEW,,dc8bd84022fd,个人聊天/手机推荐
zh_09450,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgD/aysmx,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,ca88947f04e5,冲浪助手新闻推送
zh_09451,移动微博调查:你最喜欢哪个话题？A黄金价格走势，B戛纳电影节，C毕业季，回复参与抽奖，礼品详情http://139url.cn/9jef6g,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,HARASS,,c2b1778d8ecc,移动微博+抽奖+139url.cn
zh_09452,长安街东首，15分钟国贸，20分钟机场，180-260平精装官邸！绿城葛洲坝强强联合，尊享希尔顿酒店服务。4006225778【京杭府】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,a9c585c71868,京杭府+4006225778
zh_09453,【360】故障机房: 新蓝汛兆维-联通 新蓝汛兆维-电信 新蓝汛兆维-BGP   现象: 蓝汛核心交换机一路掉电  详情: 蓝汛核心交换机一路掉电，目前不影响业务。netops同事已赶赴现场，请各位关注业务。有问题请联系我们。如需切换，请联系sysadmin同事。,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,3f46e30231cd,360机房故障系统通知
zh_09454,【百度糯米】2015年圣诞大促，吃大餐、唱K、看电影统统放马过来~优惠不停歇，充500送500，更有1块钱秒，优惠全年最高！回复td退订,zh,gitcode_zh_sms_8a104,0,merchant-promo,AD,,76d34189ac8f,百度糯米圣诞大促促销
zh_09455,今15元建【300223】明主力进入必涨5！我司做庄控股，今买明卖，稳定收益！切勿错失赚钱最佳良机，内线电4006330658【广福基金】,zh,gitcode_zh_sms_8a104,1,spam-unclear,FRAUD,,160d394b97db,假股票指导诱导
zh_09456,"您尾号9362账户5月20日12:07通过网银提交理财产品认购申请，人民币100,000.00元[南商（中国）]",zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,TRANSACTION,,c8307fb93878,南商银行理财认购通知
zh_09457,好消息：心动五月！凡2011年后购买的赛拉图、福瑞迪、K2可原价置换狮跑精英版，询天润凯达82873777/898、15974175587,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,b2233aa02fe5,汽车原价置换促销
zh_09458,"【招行北京金卡秘书】:专享理财311739号,预期年率5%,期限147天,5万起,7号10点起售,售完即止,详询网点或95555.[回@5TD退订短信][招商银行]",zh,gitcode_zh_sms_8a104,0,merchant-promo,AD,,fcc0a4b0de04,招行金卡秘书理财促销
zh_09459,《企业绩效考核、薪酬体系设计与劳动用工风险控制实战班》由著名人力资源专家5月23-25日于清华授课!电话010-82865969【开课通知】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,1773ee36d47c,清华+绩效考核+薪酬设计+010-82865969
zh_09460,微信可以用语音发短信，挺简单的，推荐你用一下。下载地址: http://weixin.qq.com/m ，记得安装后加我的微信号: linying1993,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,94015c60051f,个人推荐微信
zh_09461,"贺昨天建仓000060中金岭南,今天现已冲高，请内部客户准备运行出仓.下午建仓专线4006477286 王老师【元通投 资】",zh,gitcode_zh_sms_8a104,1,spam-unclear,FRAUD,,a81907490772,假股庄诱导投资
zh_09462,"【买4G就上www.10010.com】""",zh,gitcode_zh_sms_8a104,0,normal-unclear,AD,,deb98cee1e4a,联通4G网厅宣传
zh_09465,老板你好，豪华新场，新式设备。新到韩式“嫩茶”96/97美羊羊和极品龙女。开车25分钟。1杆4洞。有兴趣请电13798919358小楚,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,6c2eda1fc900,色情服务招揽
zh_09467,普通账户余额（元）：13.01,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,f35487037229,账户余额通知
zh_09468,【漂流瓶★1482300】大家好！想和我一起周游天下吗？赶快行动吧！【直接回复成为好友，回复JJ拒收瓶子】,zh,gitcode_zh_sms_8a104,1,spam-unclear,NEEDS_REVIEW,,7a63e77d2083,漂流瓶社交消息
zh_09469,招商银行大众版网上支付验证码：561095。支付金额34.00元。请勿将验证码告知他人并确认支付网址为合法的招商银行网址！[招商银行],zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,f608c613a7cd,招行网银支付验证码
zh_09470,"""尊敬的客户，您于20141023 14:39:32在自助终端成功办理/查询了业务。请回想您与中国移动的所有使用和接触经历，用1至10分描述您的整体满意程度，10分为非常满意，8分及以下为不满意，直接回复字母即可：",zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,7c9c166ee383,移动满意度调查
zh_09471,领导好，臻稀海墅限量20席，一墅三层准现房，享地铁全配套，送90-416平超大花园，送车位， 198万封顶，世茂龙湾诚邀莅临84977777,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,5b31eb7f7ff3,世茂龙湾+84977777
zh_09472,江浙三维中空市场疲弱补跌，市场低价较多，有硅主流出厂9600－9900元含税；出口主流报1330－1360美金FOB【中纤】,zh,gitcode_zh_sms_8a104,1,spam-unclear,NEEDS_REVIEW,,0c0ebc4cda07,化工行业资讯
zh_09473,特别消息！东莞中心铺王，投30万即赚7.2万，5年回本足10倍收益！月月收租，轻轨上盖，龙头商家真功夫等保旺23139986,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,6e150b4b6324,东莞商铺投资促销
zh_09474,您在南航官网购票订单C1403020007737支付成功。3月30日CZ6127航班，大连-北京，预计20:45起飞，请至少提前45分钟前往大连周水子机场机场办理乘机手续。陈广大，票号7842121334492。更多信息请访问http://m.csair.com/d/BZzyQ3或关注南航微信、微博。感谢您选择南航，祝您旅途愉快！【南航】,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,60a78078ca04,南航机票购买成功通知
zh_09475,安徽1校长性侵9名女童 最小6岁[新华]-中国移动冲浪助手:http://go.10086.cn/nd/m7M/13qplW,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,1889476d7e7b,冲浪助手标题党新闻
zh_09476,恭喜您获得双金刷卡促动活动积分，回复@525#证件后四位可抽奖新秀丽电脑包、乐扣保鲜盒提袋套装。系统将使用您本活动全部积分为您运行3次抽奖并告知您抽奖结果，2月28日前回复有效。[招商银行],zh,gitcode_zh_sms_8a104,0,fraud-intent-keywords,TRANSACTION,,b37f063288e1,招行刷卡积分抽奖通知
zh_09477,祝贺亿丰世贸中心正式开工，凡本月到访现场均可获赠精美礼品，亿丰国际全球俱乐部第二批会员招募限300席，详细优惠政策请【咨询7928888】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,c412d5a65b3a,促销活动广告
zh_09478,【联通热门应用推荐】疯狂斗地主(赢奖)――网络真人对战斗地主，体验秒杀对方的快感！免费下载:http://wostore.cn/I3IRFn,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,AD,,036d47b605e6,联通官方应用推荐+赢奖活动
zh_09479,"【天猫】亲爱的会员,12.12丽莎宝贝天猫店铺情趣内衣疯狂折扣中,等亲一起爽翻翻哦~~ http://tb.cn/RFwtoRy @丽莎宝贝",zh,gitcode_zh_sms_8a104,0,normal-unclear,AD,,87f4efe41c24,天猫情趣内衣促销
zh_09480,招商银行大众版网上支付验证码：083357。支付金额95.00元。请勿将验证码告知他人并确认支付网址为合法的招商银行网址！[招商银行],zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,f608c613a7cd,招行网银支付验证码
zh_09481,新华参考:沈阳公布寒假违规补课举报电话024-22857796。沈阳国际冰雪节昨日开幕。李嘉诚以300亿美元蝉联《福布斯》香港首富。,zh,gitcode_zh_sms_8a104,1,spam-unclear,NEEDS_REVIEW,,fd84d724e8dc,新华参考新闻资讯
zh_09482,"路痴不可怕，就怕没地图，高德地图，精确定位，快速导航，秒杀一切路痴，找银行、找饭店，so easy,一键在手，走遍全球，下载地址：  http://ah-3g.cn/cp.jsp?id=6427",zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,AD,,da6443284743,高德地图+下载推广
zh_09483,丽江酒吧摆千万“艳遇佛”引游客疯狂膜拜，网友争议炸开锅http://180.3gbc.cn/?a=139341,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,93e46ffe93f3,丽江酒吧新闻+冲浪推送
zh_09484,【招商证券】财富收盘版：受沪港通及丝路基金等利好激励，两市指数再创本轮反弹新高。可逢低关注金融、基建等优质个股机会，勿追高操作。仅供参考。,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,4b89509059d8,证券收盘分析
zh_09485,【招商证券】财富收盘版：指数继续呈现盘中抵抗型下跌态势，金融地产等权重乏力，短期上证有考验2300点整数关口附近支撑力度的要求。仅供参考。,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,c77077d45727,证券收盘分析
zh_09486,您好！本公司可代开增值票和本地商业.建材.咨询服务.工程等（税票） 13813826575陈鹏。打扰请谅解,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,9abc698945a3,代开发票
zh_09487,"即日起办理6M产品，仅需再加20元，就可升速至10M啦，即810元/10M,还有更多手机优惠哦。详询4001610089【松江E家通】",zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,4bae99baeeb4,宽带升速促销
zh_09488,您尾号4118的信用卡26日10:39消费人民币425.00元。送你99积分，马上领 t.cn/8s52qAr 。[招商银行],zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,8df52e1df6c5,招行信用卡消费通知
zh_09490,"转账验证码：484223。收款人戚佳(6226090107696052)，金额22,000.00元。请保密并确认本人操作！[招商银行]",zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,cf6ac7a14a33,招行转账验证码
zh_09491,祝：生意兴隆/财源广进！代 各 发开 种 票咨询电话：13826516319张经理注：可回收各种贵公司剩余进项票据。,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,HARASS,,ef6c4fe6ad3d,代开发票+回收进项票据
zh_09492,尊敬的客户，您刚才提交的彩信失败，因为接收方地址类型不能识别：1(381)1382650。,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,c8ef98b569ed,移动彩信发送失败通知
zh_09493,您好！截至到2014年08月12日08时24分，您已使用数据流量341.77MB，其中套餐外流量341.77MB，已产生套餐外流量费用0.0元，套餐内剩余流量20.0MB，感谢您使用流量查询服务。中国移动,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,094ecfe0976c,移动流量余量提醒
zh_09494,您账户4371于09月09日14:48直付通/快捷支付扣款人民币20000.00[招商银行],zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,560b09781857,招行账户扣款通知
zh_09495,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,FRAUD,,7df64b8e94cb,假冒移动官方+iPhone5抽奖+http://v1x.cn/V2X
zh_09496,【特价0.5元彩铃】回复数字编号即可下载：571我的歌声里572一万个舍不得，573小情歌574想你的夜，575预谋576愿得一心人，577傻子疯子和白痴578我想大声告诉你，579错过了缘分错过了你580请安静的忘记我，581结局后才明白582宝宝想死你了，583只想等你来电话,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,efb1a14743e8,彩铃下载促销
zh_09497,21日建仓300223北京君正，明日必拉涨5以上出货！20日买入中金岭南的会员今日涨幅5！全国合作热线：4006116383【港澳私募】,zh,gitcode_zh_sms_8a104,1,merchant-promo,HARASS,,accab43058c1,港澳私募+建仓300223+必拉涨5
