id,text,language,source,orig_label,label,annotator,template_group,notes,reason
iiitd_01835,"What better in this weather than to hear  *The Doors* tribute playing live for you @ Turquoise Cottage , Vasant Vihar TONIGHT 9pm onwards .. in memory of",hi,iiitd_sms_spam_v1,spam,AD,manual,273afba4cfcf,latin-script-hinglish-or-en-IN;not-devanagari,活动推广：Turquoise Cottage现场音乐活动
iiitd_01836,Mubarak ho! Aapko diya ja raha hai AnA Service Ka FREE SUBSCRIPTION. For more details Dial 5433402 Toll-Free,hi,iiitd_sms_spam_v1,spam,HARASS,manual,d8b370336cf2,latin-script-hinglish-or-en-IN;not-devanagari,免费订阅诱导：ANA服务免费订阅
iiitd_01837,Mubarak ho! Aapko diya ja raha hai ANA ka FREE SUBSCRIPTION agle char dino ke liye. For more details call 5433402 Toll-Free,hi,iiitd_sms_spam_v1,spam,HARASS,manual,fd155a33c916,latin-script-hinglish-or-en-IN;not-devanagari,免费订阅诱导：ANA服务免费订阅延期
iiitd_01838,Mubarak ho! Aapko diya ja raha hai 'AnA' Service Ka FREE SUBSCRIPTION. For more details Dial 5433402 Toll-Free,hi,iiitd_sms_spam_v1,spam,HARASS,manual,962a2f90ce47,latin-script-hinglish-or-en-IN;not-devanagari,免费订阅诱导：ANA服务免费订阅
iiitd_01839,"Mubarak ho On popular Demand your three days free subscription of ANA service has been extended till 3 Feb'11,  For more Dial 5433402 & subscribe @ Rs 30/30 Days",hi,iiitd_sms_spam_v1,spam,HARASS,manual,8a124e60b422,latin-script-hinglish-or-en-IN;not-devanagari,免费订阅诱导：ANA服务免费订阅延期
iiitd_01840,MTS values your feedback.If you are satisfied with the resolution of your complaint SMS Yes else No to the toll free number 1552.,hi,iiitd_sms_spam_v1,spam,TRANSACTION,manual,14cca4fb8f16,latin-script-hinglish-or-en-IN;not-devanagari,客服通知：MTS投诉处理满意度调查
iiitd_01841,MTS HighSpeed Internet DATA Card(Speed upto 3.1Mbps)Only @Rs 777/-Get limited & Unlimited Plans @Unbeliveable Price Call 9141032639,hi,iiitd_sms_spam_v1,spam,AD,manual,95611a1bbc83,latin-script-hinglish-or-en-IN;not-devanagari,上网套餐：MTS高速互联网数据卡推广
iiitd_01842,MTS HighSpeed Internet DATA Card Free with 3 Months Advance Rental and Also Very Attractive Monthly Plans Available with Assured Gifts Pls Call 8884572124,hi,iiitd_sms_spam_v1,spam,AD,manual,f3fe8e1e3a01,latin-script-hinglish-or-en-IN;not-devanagari,上网套餐：MTS数据卡免费+月付计划
iiitd_01843,MTS brings the convenience of Door step recharge for your Data Card Connection. To recharge from home just call a recharge at 9143900014/15/16 .T&C Apply-MTS,hi,iiitd_sms_spam_v1,spam,AD,manual,ebbf5297790a,latin-script-hinglish-or-en-IN;not-devanagari,充值优惠：MTS数据卡上门充值服务
iiitd_01844,MTS brings the convenience of Door step recharge for your Data Card Connection. To recharge from home just call 9143900014/15/16 .T&C Apply-MTS,hi,iiitd_sms_spam_v1,spam,AD,manual,ebbf5297790a,latin-script-hinglish-or-en-IN;not-devanagari,充值优惠：MTS数据卡上门充值服务
iiitd_01845,"Winter Colors,Want a peek at the Fall/Winter Color Trends 2011-2012? Tell us whether you are a?
1) Guy
2) Girl
^1/2
All your replies to Blyk on Aircel are free.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,542e278e7bca,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01846,"MTNL layein hai discount coupons on Food,  Travel,  Health and Beauty. sms karein SUB DISC to 53737 aur payein 15 discount coupons at Rs. 15 per month.",hi,iiitd_sms_spam_v1,spam,AD,manual,dc904a0edd07,latin-script-hinglish-or-en-IN;not-devanagari,充值优惠：MTNL折扣优惠券订阅
iiitd_01847,"YOUR NUMBER HAS BEEN AWARDED $500,000.00 IN HOT DIAMOND 2011 EXHIBITION DRAW HELD IN UK. FOR CLAIM CONTACT MR. CLARK COOK ON EMAIL:  britiandiamond@hotmail.com",hi,iiitd_sms_spam_v1,spam,FRAUD,manual,e37a67831242,latin-script-hinglish-or-en-IN;not-devanagari,假中奖诈骗：假钻石展览抽奖中奖
iiitd_01848,Wet n Wild models are here to dance to your tunes. Click to download international hits for Re.1 and get FREE Models. http://10.11.233.29/vodafone/72707,hi,iiitd_sms_spam_v1,spam,HARASS,manual,e2353eeb2e60,latin-script-hinglish-or-en-IN;not-devanagari,娱乐内容诱导：付费下载模特/音乐内容
iiitd_01849,mtd Edition!JP Kensington Blvrd@sec-131 Noida xway.Combo of world class amnties& exclnt connectivity.1/2/3/4 BHKApts starting 16.20 Lac on DP sms BOP to 5667,hi,iiitd_sms_spam_v1,spam,AD,manual,91ab07120b14,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：JP Kensington Boulevard公寓
iiitd_01850,mtd Edition!JP Kensington Blvrd@sec-131 Noida xway.Combo of world class amnties& exclnt connectivity.1/2/3/4 BHKApts starting 16.20 Lac on DP Call-956079603,hi,iiitd_sms_spam_v1,spam,AD,manual,91ab07120b14,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：JP Kensington Boulevard公寓
iiitd_01851,mtd Edition!JP Kensington Blvrd@sec-131 Noida Xway.Combo of world class amenities& exclnt connectivity.1/2/3/4 BHKApts starting 16.20 Lac on DP CALL 965087777,hi,iiitd_sms_spam_v1,spam,AD,manual,7091a2724408,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：JP Kensington Boulevard公寓
iiitd_01852,mtd Edition for Duplex. Invest only 16.2 lacs & own JP Kensington Blvrd@sec-131 Noida Xway.Combo of wrld class amenities.1/2/3/4BHKApt. Call-956079603,hi,iiitd_sms_spam_v1,spam,AD,manual,2f09c2ba84a5,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：JP Kensington Boulevard复式公寓
iiitd_01853,MSN CHAT NON-STOP with UNLIMITED Pocket Internet. Dial *234*98# OR visit your retailer & recharge PI98 to enjoy unlimited High Speed Internet on your Mobile.,hi,iiitd_sms_spam_v1,spam,AD,manual,70e87a9c142e,latin-script-hinglish-or-en-IN;not-devanagari,上网套餐：MSN聊天+无限网络套餐
iiitd_01854,MSN CHAT NON-STOP with UNLIMITED Pocket Internet. Dial *234*2900# OR visit your retailer & recharge PI29 to enjoy unlimited High Speed Internet on your Mobile.,hi,iiitd_sms_spam_v1,spam,AD,manual,70e87a9c142e,latin-script-hinglish-or-en-IN;not-devanagari,上网套餐：MSN聊天+无限网络套餐
iiitd_01855,MS par 80% ki bachat! SUB56 bhejein 170 (muft) par aur payein 175 Local aur National SMS kewal Rs56 mein. Validity - 30 din,hi,iiitd_sms_spam_v1,spam,AD,manual,908d1b0f3ca9,latin-script-hinglish-or-en-IN;not-devanagari,短信套餐：80%折扣短信包促销
iiitd_01856,"Bizarre!,What do you think this is? (Refer to the picture)
1)TV
2) Mobile Phone
3) Computer
^1/2/3
Reply within 24hrs to know more about this bizarre gadget.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,956bf687e9a2,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01857,MS par 80% ki bachat! Doston ko bhejein picture message Re1/MMS mein. Settings ke liye bhejein MMS aur free MMS ke liye MM 54321(Muft) pe. Offer 29-Jan-10 tak,hi,iiitd_sms_spam_v1,spam,AD,manual,5fda408082e2,latin-script-hinglish-or-en-IN;not-devanagari,短信套餐：MMS图片消息服务推广
iiitd_01858,ms IT to 54999And get your Dream home in Noida Extention for just Rs.13.99 lacs al inclusiv*Sanskriti 2/3 bhk premium flat  at sectr 1 noida extent,hi,iiitd_sms_spam_v1,spam,AD,manual,71ca9a7bed67,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Sanskriti公寓Noida推广
iiitd_01859,ms IT to 54999 And get your Dream home in Noida Extention for just Rs.13.99 lacs al inclusive *Sanskriti 2/3 bhk premium flat at Noida Xtention,hi,iiitd_sms_spam_v1,spam,AD,manual,71ca9a7bed67,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Sanskriti公寓Noida推广
iiitd_01860,"Wellness Profile -health checkup from Thyrocare: Covers heart, thyroid, kidney, liver, diabetes & more. 63 Wellness Tests @home service with 33% Disc. : 09222201004",hi,iiitd_sms_spam_v1,spam,AD,manual,d773966d4502,latin-script-hinglish-or-en-IN;not-devanagari,医疗服务：Thyrocare健康体检套餐推广
iiitd_01861,ms IT to 54999 And get your Dream home in Noida Extention for just Rs.13.99 lacs al inclusiv *Sanskriti 2/3 bhk premium flat at sectr 1 noida extent,hi,iiitd_sms_spam_v1,spam,AD,manual,71ca9a7bed67,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Sanskriti公寓Noida推广
iiitd_01862,MS HOM TO 56070 And get your Dream Home in NOIDA extn. Two Bedrooms at Rs.17.45 Lacs. Loan Available from leading banks. Located on 200 feet wide road,hi,iiitd_sms_spam_v1,spam,AD,manual,e43d154ece2c,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Noida两卧室公寓推广
iiitd_01863,"MRP : Rs. 65, SPL OFFER : LTV Validity & Tariff 1st 2 mins/day A2A @1 rest@ 40p ;Other Local 1st 2min/day @1 rest @60p; STD 1st 2min/day @1.5 rest at 75p. Tariff Validity 12mnths, TALKTIME : Rs. 0.00, VALIDITY : 0 days.",hi,iiitd_sms_spam_v1,spam,AD,manual,cbae08a496f6,latin-script-hinglish-or-en-IN;not-devanagari,充值优惠：LTV套餐资费详情通知
iiitd_01864,"MRP : Rs. 54, SPL OFFER : Wth 180 Days Tariff validity! Recharge with Rs 54-Call any Airtel No in India Local & STD at 50p/min & any other Phone anywhere 9002191843:Its neither an end nor a beginning but a going on,  with all the wisdom that experience can instill in us. May each day of the coming year in India at 60p, TALKTIME : Rs. 0.01, VALIDITY : 0 days.be vibrant and new bringing along many reasons for celebrations.Wishing you and your family a very Happy and prosperous New Year.Sandeep Gattani.",hi,iiitd_sms_spam_v1,spam,AD,manual,b67499b9099e,latin-script-hinglish-or-en-IN;not-devanagari,充值优惠：180天有效期套餐资费通知
iiitd_01865,mrapali Proprty Platter(Noida) *Princely sec76@21 lac *Zodiac sec120@23 lac *Castle G.NDA@16.6 lac *Platinum (possesn soon) sec119@25 lac sms ICF to 5499,hi,iiitd_sms_spam_v1,spam,AD,manual,bd63feb3eb3c,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Mrapali多楼盘项目推广
iiitd_01866,mrapali New Project Leisure Park in Noida Extn. 2BHK 13.85 Lac U 3BHK 18.61 Lac Last Chance to Own a flat low price. For Best Deal Send YES Or Call@991154102,hi,iiitd_sms_spam_v1,spam,AD,manual,42705c1868e5,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Mrapali Leisure Park公寓推广
iiitd_01867,"Silk,Want a peek behind the scenes of ?The Dirty Picture??
^Yes/No
Reply within 24hrs to the video of the making of ?The Dirty Picture?.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,6b4b45e8c8f4,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01868,mrapali New Project in Noida EXTN. 2B/R- 15Lacs 3B/R- 20Lacs Last chance 2 Own a flat in these PRICES Available CALL@ 965415303,hi,iiitd_sms_spam_v1,spam,AD,manual,086ef8297b7e,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Mrapali Noida新盘推广
iiitd_01869,mrapali New Project in Noida EXTN. *2B/R- 15Lacs *3B/R- 20Lacs *Last chance 2 Own a flat in these PRICES Available CALL@ 965415303,hi,iiitd_sms_spam_v1,spam,AD,manual,73adbe830393,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Mrapali Noida新盘推广
iiitd_01870,MRAPALI Launch SILICON CITY Sec-76 Noida(Opp.SEC-50)-Club/Power/SpanishElevations/Parking-2/3/4BHK Apartment @Rs.24Lac.Call Bajaj Capital:011-39881010/Reply A,hi,iiitd_sms_spam_v1,spam,AD,manual,cb4465d55431,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Mrapali Silicon City公寓推广
iiitd_01871,mrapali brings Independent VILLAS -Noida Ext107yd=57.3Lac2.5 StoryLIMITED EDITIONGet priority in Allotment& Prefered LocationSMS BWH to 5667,hi,iiitd_sms_spam_v1,spam,AD,manual,b4463db4793e,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Mrapali独立别墅推广
iiitd_01872,"Wellness Profile -health checkup from Thyrocare: Covers heart, thyroid, kidney, liver, diabetes & more. 63 Wellness Tests @33% off & home service Call: 09222201004",hi,iiitd_sms_spam_v1,spam,AD,manual,d773966d4502,latin-script-hinglish-or-en-IN;not-devanagari,医疗服务：Thyrocare健康体检套餐推广
iiitd_01873,"Movies: Varanasi,  Varanasi,  Uttar Pradesh 1 Dil Kabaddi 2 Dharam Veer 3 Dostana Send 1 to 3 for showtimes,  or NEXT for more movies.",hi,iiitd_sms_spam_v1,spam,AD,manual,e0bc41392e0e,latin-script-hinglish-or-en-IN;not-devanagari,娱乐服务：电影场次查询服务
iiitd_01874,"Movies,  Masti & More! MovieMania bhejta hai movie reviews,  movies on TV& movies se judi saari khabrein! Register karne ke liye,  sms karo JOIN MM to 09219592195",hi,iiitd_sms_spam_v1,spam,AD,manual,1b48a61a39d9,latin-script-hinglish-or-en-IN;not-devanagari,娱乐服务：MovieMania电影资讯订阅
iiitd_01875,"MotiNagar, New Delhi, India:Karampura, New Delhi, India:Rama Road, New Delhi, India:Zakira Flyover, New Delhi, India:INDRALOK, New Delhi, India:Dyabasti, New",hi,iiitd_sms_spam_v1,spam,NEEDS_REVIEW,manual,94a43baeaf2f,latin-script-hinglish-or-en-IN;not-devanagari,地址列表：仅含德里地址信息无法判断意图
iiitd_01876,"Mothers Pride announces the Grand Baby Show on 13th March, Sunday. Register children between 0-3yrs by 12th March, 4pm by visiting any of our branches or ONLINE.",hi,iiitd_sms_spam_v1,spam,AD,manual,39ec260999a3,latin-script-hinglish-or-en-IN;not-devanagari,活动推广：Mothers Pride宝宝秀活动
iiitd_01877,"Most trusted Builder 3C launches 180 acre residential project in sector-78 & 79, Noida with all morden amenties For details sms PG to 56161",hi,iiitd_sms_spam_v1,spam,AD,manual,1ab18c52ef5c,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：3C住宅项目推广
iiitd_01878,"Bawarchi Deepika?,See the attached photo - why do you think Deepika is making rotis?
1) She is learning how to
2) She is teaching the guys
3) She is cooking for her crew
^1/2/3
Reply free to get a funny behind-the-scenes video that'll reveal the truth of this scene from Aarakshan!",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,1a58b32415f6,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01879,"Most pristine luxurious prop coming up in 81 acres on golf course ext road in gurgaon with in city golfcourse resort living @7100.Tushar:- 9650339080,9958007426",hi,iiitd_sms_spam_v1,spam,AD,manual,e07949a78dfa,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Gurgaon高尔夫地产推广
iiitd_01880,Most prestigious project Sec 68 Ggn lowest price Sample flat 90% ready Good invest/use 1KM from Extn.Road Book@3750/sqft  revising 4000/sqft 9899626438,hi,iiitd_sms_spam_v1,spam,AD,manual,608c86ac91cb,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Gurgaon Sec 68公寓推广
iiitd_01881,Most awaited project of 2011 amrapali prsnts Luxurious 2/3/4BHK,hi,iiitd_sms_spam_v1,spam,AD,manual,8407e5d90513,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Amrapali豪华公寓推广
iiitd_01882,Most awaited booking open for super luxury AC Apartment in Delhi. Near Karol Bagh & C.P of the most renowned Builder. For Booking. sms VN P to 53456,hi,iiitd_sms_spam_v1,spam,AD,manual,91f5d5cb4b32,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：德里豪华公寓开盘
iiitd_01883,"Most advanced MBA wid International Diploma, English Skills &Laptop from UEI. Common Entrance Test on Sep 4 in 9 cities.Avail Scholarships.SMS MBA to 09971928051",hi,iiitd_sms_spam_v1,spam,AD,manual,eb30fd36401f,latin-script-hinglish-or-en-IN;not-devanagari,教育推广：UEI MBA+国际文凭课程
iiitd_01884,"Welcome To SBI, AXIS & Other MNC Banks-home loan, car loan & LAP. Total 15 working days. Interested Call On....This no....LALIT, POOJA--7428124991 --9250121002",hi,iiitd_sms_spam_v1,spam,AD,manual,6de5d9fd1d66,latin-script-hinglish-or-en-IN;not-devanagari,贷款广告：SBI/AXIS银行房屋/汽车贷款推广
iiitd_01885,"MORE VALUE WITH EXTENDED VALIDITY ON RC55! Get Rs65 TT + all loc/Std calls @ 1p/Sec on Recharge of Rs55, Valid for 10 days.Stay connected with AIRCEL.",hi,iiitd_sms_spam_v1,spam,AD,manual,e18fb8072069,latin-script-hinglish-or-en-IN;not-devanagari,充值优惠：RC55延长有效期充值促销
iiitd_01886,"MORE VALUE WITH EXTENDED VALIDITY ON RC55! Get Rs65 TT + all loc/Std calls @ 1p/Sec on Recharge of Rs55, Valid for 10 days.Stay connected with AIRCEL",hi,iiitd_sms_spam_v1,spam,AD,manual,e18fb8072069,latin-script-hinglish-or-en-IN;not-devanagari,充值优惠：RC55延长有效期充值促销
iiitd_01887,More value for money with STD Pack Rs 14! Get Rs 17 STD Talktime and talk across India. Valid for 1 day.,hi,iiitd_sms_spam_v1,spam,AD,manual,aad768ac80af,latin-script-hinglish-or-en-IN;not-devanagari,充值优惠：STD Pack Rs14长途通话促销
iiitd_01888,More Than Full Talktime. Recharge Rs222 & get TalkTime of Rs230 with Unlimited validity.Recharge Now & Stay Connected with AIRCEL.Limited Period Offer.,hi,iiitd_sms_spam_v1,spam,AD,manual,1d8b213fe55e,latin-script-hinglish-or-en-IN;not-devanagari,充值优惠：Rs222超额话费充值促销
iiitd_01889,"In The Name of Fashion!,Want to know about a bizarre tradition Chinese followed in the name of fashion?
^Yes/No
All your interactions with Blyk on Aircel are free.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,b5f87a3f1326,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01890,"Cutest Teenstar!,American popstar and actress Selena Gomez gets the most votes from Blyk members for being the cutest teenstar! Didn't get to express your opinion? Try again - which of these teen sensations do you think is the cutest?
1) Miley Cyrus
2) Justin Bieber
3) Selena Gomez
^1/2/3
All replies are free, so vote now to be a part of this Blyk-O-Poll!",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,55880c508fee,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01891,MORE THAN 60% UNITS SOLD in first 3 DAYS!Unitech offers 3 bhk in sec 70 gurgn@ 5250 psf!2 YRS INTEREST FREE SCHEME.Call Team Agni 9212255555 to avail discounts,hi,iiitd_sms_spam_v1,spam,AD,manual,b96eee1484a0,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Unitech公寓60%已售+特价
iiitd_01892,"Welcome this New Year by winning a 15 gms Silver coin in WYN Advantage contest by logging in your first WYN policy between Jan 01 & Jan 16, 2010. T&C apply.",hi,iiitd_sms_spam_v1,spam,AD,manual,6f203455eb42,latin-script-hinglish-or-en-IN;not-devanagari,保险产品：WYN Advantage竞赛赢银币
iiitd_01893,MORE THAN 60% UNITS SOLD in first 3 DAYS!Unitech offers 3 bhk in sec 70 grgn@ 5395 psf!2 YRS INTEREST FREE SCHEME.Call Agni 9212255555 to avail discounts.HURRY,hi,iiitd_sms_spam_v1,spam,AD,manual,b96eee1484a0,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Unitech公寓60%已售+特价
iiitd_01894,MORE THAN 60% UNITS SOLD in first 3 DAYS!!Unitech offers 2/3 bhk in sec 70 grgn@ 5250 psf!!1.5 YRS INTEREST FREE SCHEME.Call Agni 9212255555 to avail discounts.,hi,iiitd_sms_spam_v1,spam,AD,manual,298ed798438f,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Unitech公寓60%已售+特价
iiitd_01895,MORE THAN 60% UNITS SOLD in first 3 DAYS!!Unitech offers 2/3 bhk in sec 70 grgn@ 5250 psf!!1.5 YRS INTEREST FREE SCHEME.Call Agni 9212255555 to avail discounts,hi,iiitd_sms_spam_v1,spam,AD,manual,298ed798438f,latin-script-hinglish-or-en-IN;not-devanagari,房产广告：Unitech公寓60%已售+特价
iiitd_01896,"More than 4000 jobs in fields of IT, Sales, Finance, Media, Call Center, HR, Acc. & more.Submit your Resume on www.jobsansaar.com. Portal with maximum vacancies.",hi,iiitd_sms_spam_v1,spam,AD,manual,10c572d67f72,latin-script-hinglish-or-en-IN;not-devanagari,招聘广告：Jobsansaar求职平台推广
iiitd_01897,"More than 10000 jobs in fields of Sales, Finance, Media, HR, Acc, IT, ITES, BPO, KPO, Banking, Manufacturing, Civil. Submit your Resume on www.jobsansaar.com",hi,iiitd_sms_spam_v1,spam,AD,manual,52961285171a,latin-script-hinglish-or-en-IN;not-devanagari,招聘广告：Jobsansaar求职平台推广
iiitd_01898,"More than 10000 jobs in fields of Sales, Finance, Media, HR, Acc, IT, ITES, BPO, KPO, Banking, Manufacturing, Civil.Submit your Resume onwww.jobsansaar.com",hi,iiitd_sms_spam_v1,spam,AD,manual,52961285171a,latin-script-hinglish-or-en-IN;not-devanagari,招聘广告：Jobsansaar求职平台推广
iiitd_01899,Wanted Computer Operator Male/Female for Data Entry Work at Own Home(PART TIME/FULL TIME). Email Your Resume to  homejobsindya@gmail.com,hi,iiitd_sms_spam_v1,spam,AD,manual,d6b65ee81959,latin-script-hinglish-or-en-IN;not-devanagari,招聘广告：在家数据录入工作招聘
iiitd_01900,"moneycontrol.com now on your BlackBerry! Get stock quotes,  track your portfolio,  watch LIVE TV & more.Get the FREE app at http://m.moneycontrol.com/MoM",hi,iiitd_sms_spam_v1,spam,AD,manual,3da6433e0caf,latin-script-hinglish-or-en-IN;not-devanagari,金融服务：moneycontrol.com黑莓应用推广
iiitd_01901,"Fast And Furious!,How many Grand Prix has Lewis Hamilton won this season so far?
a) 2
b) 3
c) 4
^a/ b/ c
Reply within 24 hrs to get a video FREE from Blyk on Aircel.",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,90665f6653a2,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01902,"MONAZ: -*A child is a person who cant understand why someone would give away a perfectly good kitten..* -Doug Larson . (Ad) Get naughty,  sms TJ to 56677",hi,iiitd_sms_spam_v1,spam,AD,manual,997fb409e8b1,latin-script-hinglish-or-en-IN;not-devanagari,娱乐服务：MONAZ儿童笑话+广告
iiitd_01903,Welcome back to Airtel! Call 121312 Toll Free to know your BEST FULL TALKTIME RECHARGE OFFER. Aaj BAARAH TERAH BAARAH lagaya kya? Call 121312 Toll Free now!!,hi,iiitd_sms_spam_v1,spam,AD,manual,e0a9197e45d5,latin-script-hinglish-or-en-IN;not-devanagari,充值优惠：Airtel全额话费充值促销通知
iiitd_01904,"Mobile pe ab dekhe hot videos, Spicy Bollywood Gossip, Latest News, IPL Match aur bhi bahut kuch.Abhi Video Call karein 58888 pe at Rs 2/min.",hi,iiitd_sms_spam_v1,spam,AD,manual,1c0d0eea5b53,latin-script-hinglish-or-en-IN;not-devanagari,娱乐服务：手机视频/宝莱坞八卦/新闻服务
iiitd_01905,"Mobile par ab bharpoor mazaa. Visit www.channel99.in Main Attraction: Glamour, Greetings, Cricket, News, GitaSaar, Wallpapers Free viewing. Sirf GPRS charges.",hi,iiitd_sms_spam_v1,spam,AD,manual,d68339c1ac7c,latin-script-hinglish-or-en-IN;not-devanagari,娱乐服务：Channel99手机内容平台推广
iiitd_01906,"Mobile Office is active on your number. To use these services,  pls save the settings you are about to receive. Visit Airtel Live for free Airtel Jingle. No activation charge or monthly rentals apply for Airtel Live and MMS. You only pay if you send an MMS or download content. For details call 121 (Toll free).",hi,iiitd_sms_spam_v1,spam,TRANSACTION,manual,5e0bede59cea,latin-script-hinglish-or-en-IN;not-devanagari,服务通知：Mobile Office激活设置指南
iiitd_01907,"Mobile Office is active on ur number. To use these services,  pls save the settings u are about to receive. Visit Airtel Live! for free AR Rehman RingtMobile Office settings have been sucessfully delivered on your phone.Access Airtel Live by long pressing '0' key Nokia or buy launching WAP/WEB  Browsone. No activation charge or monthly rentals are applicable for Airtel Live. You only pay if you download content. For details call 121er_any other phone) and visiting http://live.airtelworld.com.",hi,iiitd_sms_spam_v1,spam,TRANSACTION,manual,e5d99d3abcd9,latin-script-hinglish-or-en-IN;not-devanagari,服务通知：Mobile Office激活设置指南
iiitd_01908,"Mobile Office & MMS settings have been successfully delivered on your phone! Now you can access Airtel Live by long pressing '0' key on Nokia. On other Phones launch Internet Browser and select Airtel Live (or goto http://live.airtelworld.com),  You pay no activation,  rental or browsing charges for Airtel Live. You only pay if you Download Content,  or Send MMS.",hi,iiitd_sms_spam_v1,spam,TRANSACTION,manual,1f76e3d42d66,latin-script-hinglish-or-en-IN;not-devanagari,服务通知：Mobile Office/MMS设置成功通知
iiitd_01909,"Mobile Office & MMS is active on your number. To use these services,  pls save the settings you are about to receive. Visit Airtel Live for free Airtel Jingle. No activation charge or monthly rentals apply for Airtel Live and MMS. You only pay if you send an MMS or download content. For details call 121 (Toll free).",hi,iiitd_sms_spam_v1,spam,TRANSACTION,manual,c6b4cbc4e498,latin-script-hinglish-or-en-IN;not-devanagari,服务通知：Mobile Office/MMS激活设置指南
iiitd_01910,Mobile Office  AIRTEL LIVE & MMS settings have been successfully delivered on your phone! Now you can access Airtel Live by long pressing '0' key on Nokia. On other Phones launch Internet Browser and select Airtel Live (or goto http://live.airtelworld.com)  You pay no activation  rental or browsing charges for Airtel Live. You only pay if you Download Content  or Send MMS.,hi,iiitd_sms_spam_v1,spam,TRANSACTION,manual,dd8ff79e70b0,latin-script-hinglish-or-en-IN;not-devanagari,服务通知：Mobile Office/MMS设置成功通知
iiitd_01911,"Mobile Office,  AIRTEL LIVE & MMS settings have been successfully delivered on your phone! Now you can access Airtel Live by long pressing '0' key on Nokia. On other Phones launch Internet Browser and select Airtel Live (or goto http://live.airtelworld.com),  You pay no activation,  rental or browsing charges for Airtel Live. You only pay if you Download Content,  or Send MMS.",hi,iiitd_sms_spam_v1,spam,TRANSACTION,manual,09b375abf0c8,latin-script-hinglish-or-en-IN;not-devanagari,服务通知：Mobile Office/MMS设置成功通知
iiitd_01912,"Remember When...?,Blyk takes you down memory lane- What is most memorable about your teenage years?
1) First crush
2) First kiss
3) Being naughty in school
^1/2/3
Replies to Blyk on Aircel are free, so share your experience to get a video!",hi,iiitd_sms_spam_v1,spam,AD,audit_fixpass_iiitd,3495e9d8eae3,latin-script-hinglish-or-en-IN;not-devanagari | [fix:HARASS->AD] 问答/竞猜增值短信，非诈骗,问答/竞猜增值短信，非诈骗
iiitd_01913,Mobile kharidne ya bechne ke liye dial karein *321*669# (toll-free) aur subscribe karein Mobile Bazaar kewal Rs10/10 Din mein.,hi,iiitd_sms_spam_v1,spam,AD,manual,f0cadec3e473,latin-script-hinglish-or-en-IN;not-devanagari,零售促销：Mobile Bazaar手机买卖平台
