id,text,language,source,prior_label,suggested_label,suggest_reason,label,annotator,template_group,notes,pack_role
uci_03007,Also hi wesley how've you been,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,9ca5bcacc66b,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00720,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,0fa2dca81321,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02156,What year. And how many miles.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,f58dac0c870e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00743,I hv boarded metro frm wlcm..,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,8924934e56c4,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02829,Wife.how she knew the time of murder exactly,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,b2e75c4d3231,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00745,Men like shorter ladies. Gaze up into his eyes.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,2ca1f1b64cc8,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00477,"i want to stop myself n think otherwise, but i cnt help it. ur having diner outside, n i fear the worst. plz plz control woteva u have to, in urself. plz. don't do anything wrong. plz don't ruin tonite. hoping, waiting n expecting to tok to the good u, tonite. n wud be at peace the sooner u call.",hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,f23be008f464,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04690,"Didn't try, g and I decided not to head out",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,a2fe1f652685,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00403,i'm home.,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,6e2f29564056,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_09298,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgE/UXwBH,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ca88947f04e5,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03941,Does daddy have a bb now.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,dcdbc39ffb0c,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_00838,Jd mau kpnnnih? Kekantor ambil form. Balik lg ngasih laporan atau sekaligus. Jd di laporan ga ada lampiran,id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,549a3f1023d3,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_03630,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgM/QNf3J,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ca88947f04e5,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00802,I got job in Ocwen financial.,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,5a4a67dc7b45,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02194,I called but no one pick up e phone. I ask both of them already they said ok.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,53a7907c083e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04234,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,c58db1b589d1,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05443,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,b104d65cc666,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02274,Cold. Dont be sad dear,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,141fb31ebc05,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01570,I dont have that much image in class.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,085068d55569,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_02766,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/16wK4h,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ca88947f04e5,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00716,I kno my increasing obsession nevr helps. Bt m nt able 2 control myself 2day. Y r u nt tokin 2 me? Wots rong? :( cmon!! M only texting coz u don pick up ur fone,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,14aff0eeff81,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00347,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ae7bcc91f7ac,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04929,Just hopeing that wasn¡®t too pissed up to remember and has gone off to his sisters or something!,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,332f2a55590e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_06984,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/11VvJm,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ca88947f04e5,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_00749,Engga tau sep ntr di kosan aku cek sepertinya tidak ada semalam aku liat,id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,c035fe8d04eb,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01813,"""Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry""",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,37dce0d8011f,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05331,"Sir, waiting for your letter.",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,8824bd464bd9,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03323,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,c257c641a833,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01441,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,d2510141e0be,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_06167,最后1天！2013年大型儿童剧“白雪公主和七个小矮人”即将为孩子们上演，5月18日早场和晚场的门票已经全部售完，5月19日晚场（20：00-22：00）门票少量剩余，可直接到直接指定营业厅（市区高楼、市区龙脊山、涵江新涵）或活动当天直接到莆仙大剧院现场购票。【莆田移动】,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,3d2cd63ffd6e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02958,I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,7a657ad29521,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00408,FreeMsg: Txt: CALL to No: 86888 & menuntut ganjaran Anda dari 3 jam waktu bicara untuk digunakan dari telepon Anda sekarang! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,df04e2249182,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_00905,Makanya sebelum tibatiba layarnya hitam gt diapain? Jatoh?,id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,4d45d5d9ad78,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00490,Innocent reply.Kid- Teacher can i go to the bathroom ?Teacher- (Correcting him) May i go to the bathroom ?Kid- (Sadly replies) But i asked first...:-),hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,7a46aa64adce,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00846,Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,2ed1feaebac4,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01797,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,6ca66d63da09,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01519,Shall i ask one thing if you dont mistake me.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,9355a02e1da4,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00369,Wat uniform? In where get?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,521f90019c90,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03648,"Hey babe, my friend had to cancel, still up for a visit ?",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,618332dda130,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03339,"K, if u bored up just come to my home..",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,b7744e2a69d7,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00312,"Esok yang indah tidak pernah datang..Ketika ia datang, ia sudah hari ini..Dalam pencarian esok yang indah jangan buang hari ini yang indah..",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,d593da72a25f,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05389,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,372f933f959b,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05156,"Like  &lt;#&gt; , same question",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ee54a4e18f9e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05210,Hi.what you think about match?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,60e69cd7f588,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_04313,女护士乘电梯被夹死事故原因查明[腾讯]-中国移动冲浪助手:http://go.10086.cn/nd/mcS/15WNIH,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,5bbbb4ebfbd1,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00828,Hey. You got any mail?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,309e4973c0e4,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00285,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,eef753bf0085,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_00687,bntr lagi pulang,id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ff0939ea22e5,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00780,Sekarang ada TV 2 menonton meh? Anda tidak bekerja hari ini?,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,7afbbba9dd3e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_01004,pulang nya jam 8 (kecewa),id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,2a580759fa52,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02570,Ultimately tor motive tui achieve korli.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,85b8ec16d44f,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01170,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ee187160759e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00347,ie this on ur hand! . >>>(*Vaibhav*)<<< . Hope I m d 1st friend of urs 2 tie d FRIENDSHIP BAND.!! if u accept my frndshp send me dis msg editing ur name.,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,44f08cb7e2f1,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03464,i am seeking a lady in the street and a freak in the sheets. Is that you?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,71589abbe8ee,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00792,All e best 4 ur driving tmr :-),en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,e076bf7b30c9,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04981,So what u doing today?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,4f036a71c897,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00099,Silakan hubungi 08712402902 segera karena ada pesan mendesak yang menanti Anda.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,3eea452dfdc1,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01577,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,3735a271ee1d,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05108,Ding me on ya break fassyole! Blacko from londn,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,8ecc03a4a79f,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00914,Ok lor but not too early. Me still having project meeting now.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,040d467cf1a7,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02856,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,42eb14bcd0d9,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00189,Prakesh sudah tahu.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,075beb77893f,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00260,If slpng den gn.sd luv u. Tc. Muaah.,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,1bac4ab2e541,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05061,I think i am disturbing her da,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,5b424dee902c,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04987,That's y u haf 2 keep me busy...,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,09d136a54172,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02891,Shuhui has bought ron's present it's a swatch watch...,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,88e03a293273,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00300,Apa???Hello wats berbicara alamat email?,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,23ca78de017d,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02159,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,bb77da6a069a,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00786,"Pertanyaannya, apakah kamu menggunakannya atau tidak?Bolehkah kamu menjadi teman atau teman kelas?",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,1ed99ae70cf4,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_05812,"""中国联通提醒您，您已成功接收一条来自8618910722639用户的彩信，详情请登录mmbox.myuni.com.cn",zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,dba112bb5efb,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00228,Hey company elama po mudyadhu.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,6e1c9f1738e6,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04736,Oh k:)after that placement there ah?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,176c7481a2e5,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00378,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,379b91826a7b,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00752,Lol no. Anda bisa mempercayai saya.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,1a096a5bfa6a,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03907,Went fast asleep dear.take care.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,a5a4b644e652,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_00908,"Malem aja lah, jam 5 nanggung banget mw maghrib haha",id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,8fc4cec78fc0,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00091,hiya beruang itu pergi di Afrika yang cerah? harap u r avin waktu yang baik. beri yang besar tua perak kembali ciuman besar dari saya.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,664ff25aaf04,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_04780,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mhl/8qGIQ,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,acba29da0882,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00047,"Complimentary 4 STAR Ibiza Holiday atau £ 10,000 uang tunai membutuhkan pengumpulan URGENT Anda. 09066364349 NOW dari Landline untuk tidak kalah! Box434SK38WP150PPM18+",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,20ed4b9ad0b7,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03194,I will lick up every drop :) are you ready to use your mouth as well?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,bfd6e09f23ef,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02768,Wow v v impressed. Have funs shopping!,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,698e80a7b328,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_10490,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/15T52g,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ca88947f04e5,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00632,Thank u!,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,70d9d4862961,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04871,Dip's cell dead. So i m coming with him. U better respond else we shall come back.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,fbdfbd0f88dd,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03976,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,c8f99b945fda,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01962,LOL that would be awesome payback.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,fef05338f8eb,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_00791,Hehe sudah sep ku jebol pake solder tp jd jelek ????,id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,bfc111861c82,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03079,Okay but i thought you were the expert,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,64e5eecb1609,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_00284,您已成功添加张薇(13810345905)为好友，可以接收对方的飞信消息。回复本短信可直接与对方聊天。,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,12ca6ffd2084,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00769,"Jangan pernah menyalahkan satu hari dalam kehidupan, hari-hari baik memberi Anda kebahagiaan, hari-hari buruk memberi Anda pengalaman, keduanya penting dalam kehidupan, semuanya adalah berkat Allah!",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,708d0afe1e38,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03058,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,c7f86eef320f,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_03472,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mhd/c4sNq,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,acba29da0882,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_03428,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mh0/ywroJ,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,acba29da0882,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_01907,财富收盘版：两油上涨而中小盘品种获利回吐，个股分化而指数整体保持稳定，关注周末消息面情况。投资建议仅供参考。【招商证券】,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,3c2a489f5229,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_06151,"请不要随处张贴、涂写小广告，您的行为违反了《呼市市容环境卫生管理条例》请每周一至周五去市容广告科接受处理,2元/条咨询电话5166981",zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,036b11192644,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_07295,2013年自考与计算机等级考试成绩现已公布，请中国电信用户拨打16887811查询自考成绩，拨打16887812查询计算机等级考试成绩。,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,0b6e43b64b4a,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03331,Send me yetty's number pls.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,1e916247c059,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01037,"No my blankets are sufficient, thx",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,70161ddcfae4,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_05324,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/12KFWE,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ca88947f04e5,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00172,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao...",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,bb3625dea987,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00635,Ini msg adalah untuk pesanan konten mobile Anda Ia telah terkejut karena percobaan sebelumnya gagal karena kesalahan jaringan Pertanyaan ke customersqueries@netvision.uk.com,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,6167ac0df7a5,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_09916,13161912601姓陈！,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,425511e307bc,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_01012,Big Brother’s benar-benar menghancurkan barel dengan mandi ini dari kekurangan sosial,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,0ffae7013bf3,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00784,I HATE YOUR FILTHY PERSONALITY!!!,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,d5e209ff2c29,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00831,I dont hav keys...can u plz come fast!!!,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,82d33729e12f,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
